Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.24728,-14.76419,18.740000000000002,17.79,16.538304864313318,LAV,Whitelock,89.99,1.7189999999999994,0.02292683387527006,1.0542092774981717,9.824627595596805,6677710630.974901,5.5318214486262125,340268.266538586
296.24246,-14.82114,19.79,18.4,16.183918326957496,LAV,Whitelock,89.99,1.7189999999999994,0.08619821791547322,1.2195460893624495,9.670497199367563,4682709316.276825,5.840571231967925,692741.5419717632
296.17993,-14.75767,19.03,17.44,15.382625511354817,LAV,Whitelock,89.99,1.7189999999999994,0.25509439754384167,1.7992619572884145,9.186670468577931,1536987971.0136728,6.343971959005213,2207862.173872936
296.27051,-14.73481,19.19,17.7,15.460039880149452,LAV,Whitelock,89.99,1.7189999999999994,0.24431444668918878,1.7551508417678163,9.20083729806735,1587951734.7790508,6.365827662665632,2321815.267596226
296.18378,-14.68249,19.37,17.64,15.36475444279825,LAV,Whitelock,89.99,1.7189999999999994,0.25758294384034375,1.8096014844454902,9.18340006303208,1525457326.2861915,6.349961530371823,2238522.842345078
296.2677,-14.68061,19.400000000000002,17.6,15.683804152017016,LAV,Whitelock,89.99,1.7189999999999994,0.19775146307025748,1.576708696662922,9.359426182554584,2287842811.710282,6.290687748737268,1952934.8198374747
296.17764,-14.6424,18.43,17.47,16.21410978558108,LAV,Whitelock,89.99,1.7189999999999994,0.07946384533781536,1.2007811048038275,9.689276286631433,4889633259.181207,5.809461490205289,644854.1367757589
296.26511,-14.96155,17.87,17.09,16.38,LAV,Whitelock,89.99,1.490000000000002,0.04246111139200015,1.1027094880472907,9.792459999999998,6200975279.305866,5.640121698337334,436638.17018603516
296.21112,-14.91074,19.26,17.55,15.667682598825056,LAV,Whitelock,89.99,1.7189999999999994,0.20134746507462498,1.589818202417708,9.349398576469184,2235623038.597933,6.301140337972508,2000508.209667811
296.30179,-14.90356,19.55,17.75,15.159354830506567,LAV,Whitelock,89.99,1.7189999999999994,0.2861848398519605,1.932790756069129,9.124839026524091,1333027247.2006207,6.384575040530262,2424236.8054735665
296.18011,-14.75091,16.82,16.27,15.74,LAV,Whitelock,89.99,1.08,0.1852166669759998,1.5318515028303772,9.39438,2479590706.7973866,6.251487644549982,1784381.223109197
296.22681,-14.75065,16.93,15.92,14.97563095106472,LAV,Whitelock,89.99,1.7189999999999994,0.3393981048267971,2.1847316727314885,8.99641603479424,991781572.5971243,6.3624483223968475,2303818.8235545093
296.23346,-14.74996,17.51,16.93,16.45,LAV,Whitelock,89.99,1.0600000000000023,0.03255074609999997,1.077831187907457,9.812000000000001,6486344335.482401,5.587966356213894,387227.64613214665
296.24622,-14.86655,17.78,16.67,15.591638329316195,LAV,Whitelock,89.99,1.7189999999999994,0.2183095618601203,1.6531397240079788,9.29952228607124,1993068779.0118408,6.3426853627133095,2201331.0668002097
296.26105,-14.73764,18.09,16.78,14.910610754851865,LAV,Whitelock,89.99,1.7189999999999994,0.36289699483022453,2.3062001435229793,8.950966917641455,893237438.8283361,6.335440701507268,2164914.2621112666
296.2731,-14.75146,17.11,16.57,15.89,LAV,Whitelock,89.99,1.2199999999999989,0.15175833363599978,1.4182680963377787,9.487680000000001,3073831097.669766,6.128718098996523,1344987.0381550535
296.22696,-14.80191,14.280000000000001,13.66,13.27,RSG,Whitelock,89.99,1.0100000000000016,0.982054999999999,9.59522139797384,7.46954,29480849.927648377,4.580244943149289,38040.38845495957
296.24005,-14.80796,14.540000000000001,13.94,13.59,RSG,Whitelock,89.99,0.9500000000000011,0.777734999999999,5.994252043440045,7.8685800000000015,73889035.90924364,4.1137179642228885,12993.255072227557
296.24301,-14.74652,13.9,13.3,12.92,RSG,Whitelock,89.99,0.9800000000000004,1.1055300004370001,12.750581760830627,7.284859999999999,19269036.527132623,5.385503304208824,242942.39255466248
296.22287,-14.71018,17.400000000000002,16.76,16.3,Ce  ,Sibbons,89.99,1.1000000000000014,0.060305555839999636,1.1489617102535477,9.7427,5529680004.928014,5.721141625636085,526188.8312651892
296.22888,-14.72012,17.3,16.56,16.23,Ce  ,Sibbons,89.99,1.0700000000000003,0.07591944473199974,1.1910210705665165,9.69916,5002187884.46232,5.793080984381091,620984.8206028342
296.22033,-14.72841,18.060000000000002,17.25,17.08,Ce  ,Sibbons,89.99,0.980000000000004,-0.0376041961269995,0.9170558885336345,9.94878,8887507904.55961,5.346741658095946,222198.77386697024
296.12738,-14.73369,17.36,16.81,16.34,Ce  ,Sibbons,89.99,1.0199999999999996,0.05138333361599989,1.12559805405821,9.767579999999999,5855715926.599459,5.68040744508681,479079.3427639356
296.31088,-14.73645,16.98,16.31,15.84,Ce  ,Sibbons,89.99,1.1400000000000006,0.162911111416,1.4551612171198431,9.456579999999999,2861409403.1742325,6.172234081671846,1486736.7670302077
296.28564,-14.74075,16.470000000000002,15.62,15.02,Ce: ,Sibbons,89.99,1.4500000000000028,0.3233627271869999,2.1055362709836483,9.02743,1065197160.3331091,6.370794960142014,2348523.7699825615
296.18609,-14.7787,16.52,15.9,15.469999999999999,Ce  ,Sibbons,89.99,1.0500000000000007,0.24292750000000007,1.7495545981154852,9.20266,1594630256.004056,6.361756745745627,2300153.1094462406
296.24578,-14.7865,17.38,16.73,16.39,Ce: ,Sibbons,89.99,0.9899999999999984,0.04023055583599966,1.0970604429180375,9.798680000000001,6290425164.023809,5.630136109471243,426713.2313272226
296.23651,-14.79789,17.05,16.52,16.15,Ce  ,Sibbons,89.99,0.9000000000000021,0.09376388918000012,1.2409774478402167,9.6494,4460669020.551353,5.875429055385988,750635.4232957645
296.22512,-14.86821,17.11,16.58,16.25,Ce  ,Sibbons,89.99,0.8599999999999994,0.07145833361999987,1.1788494185505947,9.7116,5147543199.312632,5.772476127598106,592210.5332126429
296.21267,-14.87307,17.46,16.8,16.4,Ce  ,Sibbons,89.99,1.0600000000000023,0.03800000028000028,1.0914403371524348,9.8049,6381165375.104194,5.620188934353948,417050.77670785924
296.117004,-14.632751,16.26,15.59,15.19,C:  ,Sibbons,89.99,1.070000000000002,0.28191750000000015,1.9138923212423982,9.146260000000002,1400425467.349925,6.3936616003386755,2475492.4170715827
