Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.18323,-14.76308,18.19,16.94,15.503216966681611,LAV,Whitelock,89.99,1.726,0.2566214131767246,1.8055994474911845,9.188954819610942,1545093692.4686007,6.403083268194351,2529782.990563185
296.27222,-14.76143,17.89,16.73,15.337780416726202,LAV,Whitelock,89.99,1.726,0.28718799259511085,1.9372603623284945,9.094867775025007,1244135765.4527402,6.405160081812673,2541909.485798059
296.22778,-14.76111,18.150000000000002,17.01,16.001470766859978,LAV,Whitelock,89.99,1.726,0.16456246757026882,1.4607048375820082,9.500683900516652,3167261345.5270452,6.201267084888264,1589523.9825654496
296.27774,-14.82287,18.26,17.17,15.89616924678863,LAV,Whitelock,89.99,1.726,0.18401830896085114,1.5276304586342813,9.4552989453659,2852981433.3756833,6.2832352777308405,1919708.4553020908
296.24905,-14.81619,17.29,16.92,15.91,LAV,Whitelock,89.99,1.379999999999999,0.18146289531999993,1.518668186516444,9.461260000000001,2892410969.9562182,6.273115690572694,1875494.0494899098
296.25348,-14.76936,18.18,16.83,15.129895651561212,LAV,Whitelock,89.99,1.726,0.325597438307083,2.1163984671239886,9.00755617365571,1017550972.415295,6.382876890260085,2414776.2192262313
296.24728,-14.76419,18.740000000000002,17.79,16.631839801873358,LAV,Whitelock,89.99,1.726,0.048093493955783995,1.1171037095131235,9.772372954607418,5920698616.698653,5.382837281105584,241455.59933500303
296.24246,-14.82114,19.79,18.4,16.228554541391762,LAV,Whitelock,89.99,1.726,0.12260575225721615,1.326190010449593,9.59855700733985,3967866094.104899,5.996158251842072,991193.0582817057
296.17993,-14.75767,19.03,17.44,15.428185506378385,LAV,Whitelock,89.99,1.726,0.27048446273170024,1.8641654848943883,9.13403179066898,1361544344.8452458,6.396472248586223,2491565.1551743317
296.27051,-14.73481,19.19,17.7,15.507447436351628,LAV,Whitelock,89.99,1.726,0.25583977824066917,1.802352686604396,9.192051523409393,1556150237.7035944,6.403230879267113,2530642.977196299
296.18378,-14.68249,19.37,17.64,15.418320536262444,LAV,Whitelock,89.99,1.726,0.27230714576389725,1.8720056094494895,9.128694625230228,1344914343.107112,6.396914851061268,2494105.677966433
296.2677,-14.68061,19.400000000000002,17.6,15.73090378135609,LAV,Whitelock,89.99,1.726,0.21455327826250725,1.6389031058702181,9.35562156795266,2267887816.7203546,6.357336644693259,2276861.663176618
296.17764,-14.6424,18.43,17.47,16.227645386842145,LAV,Whitelock,89.99,1.726,0.12277373052291374,1.3267030590720288,9.598165161728964,3964287670.297891,5.997027569221542,993179.0939039988
296.26511,-14.96155,17.87,17.09,16.38,LAV,Whitelock,89.99,1.490000000000002,0.09462421106000019,1.243438216448959,9.66383,4611370319.934743,5.838590690920121,689589.5806880953
296.21112,-14.91074,19.26,17.55,15.712010886396222,LAV,Whitelock,89.99,1.726,0.21804398919905488,1.6521291320538272,9.341791968842035,2196807329.26018,6.36095011453472,2295884.9149311148
296.30179,-14.90356,19.55,17.75,15.221542876137589,LAV,Whitelock,89.99,1.726,0.3086644076724163,2.0354686024174113,9.046048007977788,1111854627.627642,6.400565704169992,2515160.5014426773
296.18011,-14.75091,16.82,16.27,15.74,LAV,Whitelock,89.99,1.08,0.21287263217999985,1.6325730844092419,9.362280000000002,2302926090.2040467,6.355405041196651,2266757.394808632
296.22681,-14.75065,16.93,15.92,14.983315941926868,LAV,Whitelock,89.99,1.726,0.3526799683578472,2.2525786749776153,8.945992695609286,883065048.0392462,6.328641006102943,2131282.436911735
296.23346,-14.74996,17.51,16.93,16.45,LAV,Whitelock,89.99,1.0600000000000023,0.08169079000000012,1.206954199049436,9.694,4943106869.868363,5.627768341785256,424393.12685376615
296.24622,-14.86655,17.78,16.67,15.60455807685106,LAV,Whitelock,89.99,1.726,0.2378973096265915,1.7294073867421333,9.263136512254977,1832890466.2780914,6.370663060679472,2347810.6087503512
296.26105,-14.73764,18.09,16.78,14.94570123653,LAV,Whitelock,89.99,1.726,0.3596297801142121,2.288915605478692,8.930194519342601,851519346.0514557,6.313158037641343,2056638.8606699638
296.2731,-14.75146,17.11,16.57,15.89,LAV,Whitelock,89.99,1.2199999999999989,0.18515815847999995,1.5316451444853683,9.45264,2835567565.1581755,6.287680381065925,1939458.0085172742
296.22696,-14.80191,14.280000000000001,13.66,13.27,RSG,Whitelock,89.99,1.0100000000000016,0.957935,9.076846686342106,7.46954,29480849.927648377,4.347239058585875,22245.34054555381
296.24005,-14.80796,14.540000000000001,13.94,13.59,RSG,Whitelock,89.99,0.9500000000000011,0.8071646190999995,6.414526728152198,7.8685800000000015,73889035.90924364,3.9820688419434305,9595.52722416768
296.24301,-14.74652,13.9,13.3,12.92,RSG,Whitelock,89.99,0.9800000000000004,1.0955442867900003,12.460752982023205,7.284859999999999,19269036.527132623,5.333907026177092,215728.25283718604
296.22287,-14.71018,17.400000000000002,16.76,16.3,Ce  ,Sibbons,89.99,1.1000000000000014,0.10940526369999981,1.286486590302801,9.62935,4259415431.768328,5.927277215250528,845818.5687774307
296.22888,-14.72012,17.3,16.56,16.23,Ce  ,Sibbons,89.99,1.0700000000000003,0.12233868475999987,1.3253747263910027,9.59918,3973562057.1059113,5.994775660301087,988042.5783059815
296.22033,-14.72841,18.060000000000002,17.25,17.08,Ce  ,Sibbons,89.99,0.980000000000004,-0.03964499999999993,0.9127566379388564,9.995289999999999,9892134211.084108,4.814514623574649,65240.10082914218
296.12738,-14.73369,17.36,16.81,16.34,Ce  ,Sibbons,89.99,1.0199999999999996,0.10201473738,1.264779265852986,9.64659,4431900484.253727,5.888425142440557,773437.3530590471
296.31088,-14.73645,16.98,16.31,15.84,Ce  ,Sibbons,89.99,1.1400000000000006,0.19439631638,1.5645747474982983,9.431090000000001,2698298550.090818,6.322061499238028,2099237.129729285
296.28564,-14.74075,16.470000000000002,15.62,15.02,Ce: ,Sibbons,89.99,1.4500000000000028,0.34590210594000004,2.2176964738173233,8.961400000000001,914955558.7213839,6.345191815255944,2214072.3851356837
296.18609,-14.7787,16.52,15.9,15.469999999999999,Ce  ,Sibbons,89.99,1.0500000000000007,0.2627586848400001,1.831296582069519,9.16464,1460965633.2164373,6.40109620486275,2518234.705034022
296.24578,-14.7865,17.38,16.73,16.39,Ce: ,Sibbons,89.99,0.9899999999999984,0.09277657947999995,1.2381594580169468,9.668140000000001,4657362049.405452,5.8312920414110145,678097.3410231415
296.23651,-14.79789,17.05,16.52,16.15,Ce  ,Sibbons,89.99,0.9000000000000021,0.13711973740000016,1.3712597779869362,9.5647,3670286784.8109703,6.07022618565108,1175509.6147124567
296.22512,-14.86821,17.11,16.58,16.25,Ce  ,Sibbons,89.99,0.8599999999999994,0.11864342160000008,1.3141454072635432,9.607800000000001,4053218348.593226,5.975590248272223,945344.8187740775
296.21267,-14.87307,17.46,16.8,16.4,Ce  ,Sibbons,89.99,1.0600000000000023,0.09092894790000017,1.2329031094563834,9.67245,4703812479.659846,5.824003771019663,666812.55918439
296.117004,-14.632751,16.26,15.59,15.19,C:  ,Sibbons,89.99,1.070000000000002,0.3144923690800001,2.0629674189163674,9.032800000000002,1078449963.293836,6.395887379934372,2488211.9982365733
296.233887,-14.671288,16.94,16.26,15.940000000000001,C   ,Sibbons,89.99,1.0,0.17592000057999968,1.4994086107913198,9.47419,2979819789.1432157,6.250459778792475,1780163.0354198897
296.259827,-14.684196,17.11,16.47,16.14,C   ,Sibbons,89.99,0.9699999999999989,0.13896736897999995,1.3771059951834832,9.560390000000002,3634042482.75839,6.079470852822334,1200800.4799587938
296.411377,-14.685686,17.27,16.58,16.04,C:  ,Sibbons,89.99,1.2300000000000004,0.15744368478000004,1.4369567102562508,9.517290000000001,3290712947.783594,6.16874765160718,1474849.3176802674
296.156006,-14.687428,17.11,16.25,15.61,Ce: ,Sibbons,89.99,1.5,0.2368918427200002,1.7254081405230406,9.26712,1849779661.380545,6.3706353016891,2347660.547508496
296.179413,-14.688039,17.04,16.35,16.009999999999998,C   ,Sibbons,89.99,1.0300000000000011,0.16298657952000029,1.4554141049755593,9.50436,3194184515.3941073,6.1941725677461985,1563768.885775791
296.248596,-14.689795,17.060000000000002,16.43,16.04,C   ,Sibbons,89.99,1.0200000000000031,0.15744368478000004,1.4369567102562508,9.517290000000001,3290712947.783594,6.16874765160718,1474849.3176802674
296.350922,-14.720666,16.85,16.13,15.68,C   ,Sibbons,89.99,1.1700000000000017,0.22395842166000013,1.67478252858078,9.318360000000002,2081421326.1002822,6.365811292045875,2321727.7490112484
296.375854,-14.73088,15.95,15.33,14.959999999999999,C   ,Sibbons,89.99,0.9900000000000002,0.3569878954200001,2.2750340205372486,8.936200000000001,863376055.5974405,6.3176933686190315,2078228.8462164535
296.436554,-14.743853,17.25,16.68,16.49,C   ,Sibbons,89.99,0.7600000000000016,0.07430026368000031,1.186588851604449,9.71124,5143278011.08438,5.574206032385979,375150.9343030713
296.485382,-14.756809,16.54,15.93,15.56,C:  ,Sibbons,89.99,0.9799999999999986,0.2461300006199998,1.7625035508452462,9.230520000000002,1700278252.5466182,6.403117883801673,2529984.635917321
296.131714,-14.759347,17.17,16.47,16.11,Ce  ,Sibbons,89.99,1.0600000000000023,0.14451026371999998,1.3947946205554291,9.547460000000001,3527442961.723371,6.106895010199933,1279072.0537336646
296.112915,-14.776258,17.150000000000002,16.46,15.85,C   ,Sibbons,89.99,1.3000000000000025,0.19254868479999998,1.5579326706893233,9.435400000000001,2725210163.849207,6.315427025906672,2067411.9674439628
296.152313,-14.788395,16.94,16.3,15.91,Ce  ,Sibbons,89.99,1.0300000000000011,0.18146289531999993,1.518668186516444,9.461260000000001,2892410969.9562182,6.273115690572694,1875494.0494899098
296.283356,-14.789384,17.27,16.75,16.38,C   ,Sibbons,89.99,0.8900000000000006,0.09462421106000019,1.243438216448959,9.66383,4611370319.934743,5.838590690920121,689589.5806880953
296.374786,-14.798067,17.53,16.79,16.48,C   ,Sibbons,89.99,1.0500000000000007,0.07614789525999988,1.1916477443546352,9.70693,5092487832.358929,5.587632671169792,386930.2386057258
296.170349,-14.798781,17.2,16.44,15.69,Ce  ,Sibbons,89.99,1.5099999999999998,0.22211079008000012,1.6676725875498704,9.32568,2116800843.9847271,6.364466070964731,2314547.356118015
296.073059,-14.801702,17.42,16.74,16.39,C   ,Sibbons,89.99,1.0300000000000011,0.09277657947999995,1.2381594580169468,9.668140000000001,4657362049.405452,5.8312920414110145,678097.3410231415
296.160095,-14.802064,17.18,16.61,16.28,C   ,Sibbons,89.99,0.8999999999999986,0.11310052685999983,1.29747956596277,9.620730000000002,4175706830.8447704,5.94665026235836,884403.1125540481
296.338257,-14.808908,17.21,16.5,15.98,C:  ,Sibbons,89.99,1.2300000000000004,0.16852947425999987,1.4741085808938974,9.491430000000001,3100487608.697522,6.2188470737077814,1655187.0267847653
296.100708,-14.828527,16.52,15.96,15.57,C   ,Sibbons,89.99,0.9499999999999993,0.24428236904,1.7550212084518753,9.237840000000002,1729179188.6954885,6.402694856183702,2527521.486271478
296.129822,-14.832311,17.36,16.74,16.419999999999998,C   ,Sibbons,89.99,0.9400000000000013,0.08723368474000037,1.2224572618076797,9.68107,4798107787.647147,5.667632381929613,465192.1547355572
296.084503,-14.832314,17.3,16.6,16.08,C:  ,Sibbons,89.99,1.2200000000000024,0.15005315846000022,1.41271045245225,9.53453,3423970387.5908194,6.133800533351197,1360819.529565543
296.434357,-14.834667,17.28,16.72,16.25,C:  ,Sibbons,89.99,1.0300000000000011,0.11864342160000008,1.3141454072635432,9.607800000000001,4053218348.593226,5.975590248272223,945344.8187740775
296.30838,-14.840508,17.05,16.46,16.009999999999998,C   ,Sibbons,89.99,1.0400000000000027,0.16298657952000029,1.4554141049755593,9.50436,3194184515.3941073,6.1941725677461985,1563768.885775791
296.173828,-14.855554,17.64,16.97,16.58,Ce  ,Sibbons,89.99,1.0600000000000023,0.05767157946000023,1.1420143983356343,9.750029999999999,5623801716.946197,5.452785795951676,283651.9646498948
296.080383,-14.858717,16.11,15.7,15.219999999999999,C:  ,Sibbons,89.99,0.8900000000000006,0.3089494743400001,2.036805102766044,9.0454,1110196873.62348,6.400371192111923,2514034.2621645946
296.28244,-14.868937,17.28,16.72,16.48,Ce  ,Sibbons,89.99,0.8000000000000007,0.07614789525999988,1.1916477443546352,9.70693,5092487832.358929,5.587632671169792,386930.2386057258
296.236908,-14.87212,17.82,17.07,16.75,Ce  ,Sibbons,89.99,1.0700000000000003,0.024599999999999955,1.0582785655888944,9.8233,6657328693.784387,5.20974860238346,162087.15608919837
296.096558,-14.8814,17.78,17.19,16.96,C   ,Sibbons,89.99,0.8200000000000003,-0.01861500000000027,0.9580429955307755,9.92533,8420347212.98163,4.920268354507319,83227.78843173184
296.261414,-14.883708,17.740000000000002,17.07,16.72,Ce  ,Sibbons,89.99,1.0200000000000031,0.031140000000000168,1.0743356814317544,9.81037,6462045327.258815,5.258670304507238,181413.79335785462
296.431213,-14.889406,17.13,16.48,16.11,C:  ,Sibbons,89.99,1.0199999999999996,0.14451026371999998,1.3947946205554291,9.547460000000001,3527442961.723371,6.106895010199933,1279072.0537336646
296.163086,-14.894488,16.55,15.88,15.37,C   ,Sibbons,89.99,1.1800000000000015,0.2812350006400002,1.9108869769487253,9.108400000000001,1283512196.8395016,6.402964860593157,2529093.3554951325
296.118591,-14.89873,16.69,16.03,15.66,C   ,Sibbons,89.99,1.0300000000000011,0.22765368481999992,1.6890934772616326,9.303720000000002,2012426372.2906942,6.368018977100872,2333560.028201309
296.251007,-14.9064,17.76,17.09,16.7,Ce  ,Sibbons,89.99,1.0600000000000023,0.03550000050000013,1.0851755508821355,9.80175,6335049315.220376,5.291536579508412,195675.55734888808
296.35376,-14.912353,17.02,16.35,15.89,C   ,Sibbons,89.99,1.129999999999999,0.18515815847999995,1.5316451444853683,9.45264,2835567565.1581755,6.287680381065925,1939458.0085172742
