log(t) (lower limit),log(t) (upper limit),M (lower limit),M (upper limit),Alpha,Mean log(t),Mean log(t) error,XI,XI error
10.52411956,10.391487300000001,0.7003901020787597,0.7690418959694086,2.3,10.457803430000002,-0.0663161299999997,0.0035304901202099508,0.0008099499818507338
10.386425000000001,10.219369100000002,0.7717915155850124,0.8682604120320081,2.3,10.302897050000002,-0.08352794999999968,0.0026313098986491383,0.0006036638914394656
10.21785041,10.128247700000001,0.8691905581167522,0.9258699737049497,2.3,10.173049055,-0.04480135499999971,0.00456007560886721,0.00104615309231352
10.128247700000001,10.0675001,0.9258699737049497,0.9663845987708152,2.3,10.0978739,-0.03037380000000045,0.006223035682669348,0.001427662298042281
10.0675001,10.006752500000001,0.9663845987708152,1.0086720805993414,2.3,10.0371263,-0.030373799999999562,0.005694220855282051,0.0013063438563355899
10.005740040000001,9.91912572,1.0093923291478806,1.0729512745617016,2.3,9.962432880000001,-0.043307160000000344,0.0034207699755359595,0.0007847784543399659
9.91912572,9.85805152,1.0729512745617016,1.1201598444501089,2.3,9.88858862,-0.030537100000000095,0.004573883197220537,0.001049320770328581
9.85805152,9.822628483999999,1.1201598444501089,1.1484867787213653,2.3,9.840340002,-0.01771151800000048,0.007319411970867956,0.0016791882687976472
9.821407,9.784762480000001,1.1494762434198347,1.179559900074087,2.3,9.803084740000001,-0.0183222599999997,0.006616252653619536,0.0015178724580031777
9.784762480000001,9.746285734,1.179559900074087,1.2119954794944332,2.3,9.765524107000001,-0.01923837300000031,0.005867151030697926,0.0013460167594369877
9.745674992000001,9.66712116,1.2125174570131607,1.2815631168353219,2.3,9.706398076000001,-0.039276916000000384,0.0026415586523424184,0.0006060151167892681
9.659439528,9.597681702122214,1.2885224805881133,1.3458644321217403,2.3,9.628560615061108,-0.03087891293889289,0.002900162445932352,0.0006653428958774141
9.590304840000002,9.524663690362729,1.3528822536931093,1.4169624165138264,2.3,9.557484265181365,-0.03282057481863632,0.0025167701114439125,0.0005773866621004008
9.52309056,9.457639325774757,1.4185348178693193,1.4855257421585766,2.3,9.490364942887378,-0.03272561711262156,0.0022916197526427705,0.0005257336273048165
9.443393628,9.393692999999999,1.5005207311429987,1.559552502826954,2.3,9.418543314,-0.024850314000000928,0.0025384645759161887,0.0005823637135882369
9.391990391452364,9.323321159999999,1.5620010300923672,1.6640255871379213,2.3,9.357655775726181,-0.03433461572618235,0.0013856259868330533,0.00031788440263942635
9.320412324,9.229268796,1.6684915056973264,1.814663065655463,2.3,9.27484056,-0.04557176399999996,0.0009538210026075199,0.0002188215452943592
9.221570150761817,9.060164583151082,1.8275812356608607,2.120629275739766,2.3,9.14086736695645,-0.08070278380536777,0.0005357760251115502,0.00012291544999121882
9.0560950379184,8.97146196,2.1285959040337206,2.3012298565449694,2.3,9.0137784989592,-0.0423165389592004,0.0012908273432831073,0.0002886377686796485
8.959736652,7.153024800000001,2.3262265062547645,15.473907628208776,2.3,8.056380726,-0.9033559259999997,0.0006739907093695634,0.00015070890423536483
