Id-main,Ra(J2000) deg,Dec(J2000) deg,J,Ks,Types,DCG,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
10870.0,296.17892,-14.82286,17.32,16.12,S,0.0553008363408852,1.1999999999999993,0.1754199999999999,1.497683344166126,9.23782082,1729102823.634731,5.461127775731956,289153.048741318
10784.0,296.21545,-14.83469,17.25,16.13,S,0.0360835544258221,1.120000000000001,0.17467999999999995,1.4951335949850655,9.23976628,1736865865.1314442,5.456706604108225,286224.3673489228
11004.0,296.27341,-14.80861,17.400000000000002,16.2,S,0.0439612522569536,1.2000000000000028,0.16949999999999998,1.4774064815896135,9.2533845,1792191858.1036563,5.427015198945101,267309.99571431294
11029.0,296.28308,-14.80497,17.26,16.15,S,0.0531824820781841,1.110000000000003,0.17320000000000002,1.4900471117870993,9.2436572,1752496664.2842638,5.4479959082346685,280540.72062964615
12050.0,296.25427,-14.81764,17.970000000000002,16.63,S,0.0290529482152862,1.3400000000000034,0.14012000000000002,1.3807657315697004,9.33062452,2141038712.890238,5.302737455948231,200787.8622734917
30528.0,296.19156,-14.89296,17.560000000000002,16.44,S,0.0990530044976071,1.120000000000001,0.1526599999999999,1.4212157116400699,9.29765686,1984526305.560163,5.3467806265874955,222218.71227254867
10326.0,296.25522,-14.82579,16.62,15.45,S,0.0348973179485115,1.1700000000000017,0.28600000000000003,1.9319683170169242,8.947106,885331669.9220198,5.730546897294664,537708.4944453287
10293.0,296.29922,-14.8365,17.67,14.40688,LAV,0.0774889495347318,1.436,0.5488047199999999,3.5383820237875594,8.29816150032,198683362.02991706,5.195655601825578,156911.79906842558
10310.0,296.19168,-14.82965,18.12,15.18808,LAV,0.0474478956329991,1.436,0.344932,2.2127482196879464,8.792173772,619688978.416284,5.428307837098627,268106.8049099414
10371.0,296.28415,-14.81194,17.13,14.69488,LAV,0.0551152918889052,1.436,0.48808719999999983,3.0767145121421917,8.4435192432,277663787.3720248,5.279602631367103,190371.80662333625
10501.0,296.23456,-14.7733,17.8,15.04748,LAV,0.028734134752932,1.436,0.3787811999999997,2.3921102941656525,8.705197807200001,507221678.86885047,5.36191775472444,230100.6019113566
10968.0,296.20154,-14.81282,18.98,15.19248,LAV,0.0305662248241381,1.436,0.34394199999999997,2.207709873819108,8.794776482,623413900.9590315,5.431427787113265,270039.80587501975
11391.0,296.18323,-14.76308,18.19,15.36848,LAV,0.0606351465736124,1.436,0.3043419999999999,2.0153106502451306,8.898884882,792291290.7913804,5.620729460375234,417570.1642398857
11401.0,296.27222,-14.76143,17.89,15.206479999999999,LAV,0.0583248317614268,1.436,0.340792,2.1917549698537044,8.803057832,635415540.122078,5.441886971087673,276622.16185081314
11403.0,296.22778,-14.76111,18.150000000000002,15.880479999999999,LAV,0.0406207090041525,1.436,0.20363927999999998,1.5982300057160426,9.16363233288,1457579772.8761399,5.650860550385575,447569.568928063
11991.0,296.27774,-14.82287,18.26,15.769679999999997,LAV,0.0522355013376701,1.436,0.2245804800000002,1.677183109189984,9.10857791808,1284038122.951671,5.779927306300284,602458.7360250191
12070.0,296.24905,-14.81619,17.29,15.91,LAV,0.0239527221834963,1.379999999999999,0.19805999999999968,1.5778292398073714,9.17830026,1507649055.6026697,5.6119205609073015,409185.806551774
12660.0,296.25348,-14.76936,18.18,14.985879999999998,LAV,0.0399405370519755,1.436,0.3978772000000004,2.4996384703633967,8.6594819832,456543310.01194876,5.347191784541471,222429.1921618748
