Id-main,Ra(J2000) deg,Dec(J2000) deg,J,Ks,Types,DCG,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
10870.0,296.17892,-14.82286,17.32,16.12,S,0.0553008363408852,1.1999999999999993,0.04147999999999974,1.100221177071438,9.857941120000001,7210097207.906788,5.653919123865382,450732.759385999
10784.0,296.21545,-14.83469,17.25,16.13,S,0.0360835544258221,1.120000000000001,0.039919999999999956,1.0962762359970342,9.863020480000001,7294919100.516754,5.646937882169731,443545.198419224
11004.0,296.27341,-14.80861,17.400000000000002,16.2,S,0.0439612522569536,1.2000000000000028,0.028999999999999915,1.0690548792226577,9.898576,7917279921.036201,5.597580326549682,395895.28234744724
11029.0,296.28308,-14.80497,17.26,16.15,S,0.0531824820781841,1.110000000000003,0.036799999999999944,1.088428737943594,9.873179200000001,7467568240.748817,5.632921107823689,429458.4060042808
12050.0,296.25427,-14.81764,17.970000000000002,16.63,S,0.0290529482152862,1.3400000000000034,-0.037879999999999914,0.9164736861778109,10.11633728,13071856752.107828,5.283421437530609,192053.15123777487
30528.0,296.19156,-14.89296,17.560000000000002,16.44,S,0.0990530044976071,1.120000000000001,-0.006340000000000234,0.985507650367427,10.013643040000002,10319128961.348417,5.433281620375896,271194.96388111875
10326.0,296.25522,-14.82579,16.62,15.45,S,0.0348973179485115,1.1700000000000017,0.21599999999999997,1.6443717232149315,9.315888000000001,2069607549.8442523,6.254568989468998,1797086.5321050987
10293.0,296.29922,-14.8365,17.67,14.64485308322355,LAV,0.0774889495347318,1.6979999999999995,0.44211023587834397,2.7676440604072092,8.740354174208544,549989216.1622679,6.05900258942255,1145519.7714330412
10310.0,296.19168,-14.82965,18.12,15.394773290404668,LAV,0.0474478956329991,1.6979999999999995,0.22975145068923752,1.6972720155988423,9.281756899389313,1913184701.2684295,6.285228617062281,1928539.8491552537
10371.0,296.28415,-14.81194,17.13,14.854653601176345,LAV,0.0551152918889052,1.6979999999999995,0.37284114845650684,2.359615000836466,8.92660826953095,844516753.5321697,6.292558017727189,1961363.1779604345
10501.0,296.23456,-14.7733,17.8,15.23723006929444,LAV,0.028734134752932,1.6979999999999995,0.2689797127456839,1.8577176732587921,9.184392352965213,1528946724.838799,6.345803434484371,2217192.6716923923
10968.0,296.20154,-14.81282,18.98,15.479979421853445,LAV,0.0305662248241381,1.6979999999999995,0.20853512395849205,1.6163489445013801,9.334415822335023,2159811366.0928426,6.235991808405358,1721836.0976763477
11391.0,296.18323,-14.76308,18.19,15.564746692798375,LAV,0.0606351465736124,1.6979999999999995,0.17882207153332663,1.5094616079349665,9.410755335087488,2574870164.8839974,6.151900151411239,1418731.3038576522
11401.0,296.27222,-14.76143,17.89,15.389713445790505,LAV,0.0583248317614268,1.6979999999999995,0.2310113519981638,1.702203001598547,9.278629824340557,1899458565.4134383,6.287801351021084,1939998.3074078874
11403.0,296.22778,-14.76111,18.150000000000002,16.024613704766903,LAV,0.0406207090041525,1.6979999999999995,0.05636026205636302,1.1385713779066053,9.809490986744482,6448979356.543134,5.719520281480858,524228.08180201234
11991.0,296.27774,-14.82287,18.26,15.934666899979492,LAV,0.0522355013376701,1.6979999999999995,0.0703919636031991,1.1759584133567829,9.763803766507984,5805020616.982502,5.779528788364003,601906.1605267992
12070.0,296.24905,-14.81619,17.29,15.91,LAV,0.0239527221834963,1.379999999999999,0.07423999999999986,1.1864242092874637,9.75127456,5639940989.505869,5.795633121336066,624644.7890608846
12660.0,296.25348,-14.76936,18.18,15.217336459719615,LAV,0.0399405370519755,1.6979999999999995,0.2739332215298156,1.8790278694201732,9.172097744162999,1486270110.918876,6.35048194177021,2241206.8530951343
12711.0,296.24728,-14.76419,18.740000000000002,16.520595688559247,LAV,0.041271646441583,1.6979999999999995,-0.019718884300834905,0.9556109459722886,10.05720468728352,11407873252.240168,5.369896892127062,234367.23271152453
13390.0,296.24246,-14.82114,19.79,15.765734610495102,LAV,0.0231156332381227,1.6979999999999995,0.11370198619958716,1.2992777049314532,9.622786332934144,4195525189.8853073,5.950367768543692,892005.9854460531
14105.0,296.17993,-14.75767,19.03,15.554972772451872,LAV,0.0666558692089493,1.6979999999999995,0.18198882172559339,1.5205083929727572,9.400303744477078,2513643853.1091237,6.159476576615836,1443698.7372592725
20438.0,296.27051,-14.73481,19.19,15.63999272065659,LAV,0.0781749301246804,1.6979999999999995,0.15444235850726473,1.4270604117982204,9.490135680700346,3091261042.1861105,6.085594141058847,1217850.9551056942
20608.0,296.18378,-14.68249,19.37,15.570059214672325,LAV,0.1278286384187851,1.6979999999999995,0.17710081444616677,1.50349093671041,9.41635974816328,2608313253.6400876,6.147616373700211,1404806.0654692093
20614.0,296.2677,-14.68061,19.400000000000002,15.862489395955807,LAV,0.1267943752695596,1.6979999999999995,0.08165165423089382,1.2068454411567382,9.72714221382421,5335095696.271601,5.826188215899924,670174.9890204974
21316.0,296.17764,-14.6424,18.43,16.093613952018053,LAV,0.1676559050555692,1.6979999999999995,0.04559622348518344,1.1106985975231844,9.844538696332243,6990990248.270694,5.67224952684389,470164.1670309078
30767.0,296.26511,-14.96155,17.87,16.38,LAV,0.1636897263116979,1.490000000000002,0.0036200000000001786,1.008370193855845,9.98121328,9576642602.953638,5.48014131543927,302093.45448727347
30924.0,296.21112,-14.91074,19.26,15.834959473648725,LAV,0.1106920019694336,1.6979999999999995,0.09127313053781316,1.2338805845448964,9.69581468696888,4963804711.933103,5.8648855512363385,732631.4387867935
30961.0,296.30179,-14.90356,19.55,15.400152306294355,LAV,0.1246409892450918,1.6979999999999995,0.22841207573270528,1.6920456498586065,9.285081228031427,1927885460.4775481,6.282449570186508,1916238.5382342897
40030.0,296.18011,-14.75091,16.82,15.74,LAV,0.0711729562404184,1.08,0.1220399999999997,1.3244635171751342,9.59563776,3941284269.8034325,5.980285268162196,955620.0829939658
40275.0,296.22681,-14.75065,16.93,14.992063834255104,LAV,0.0511196293022558,1.6979999999999995,0.3327173603975093,2.151381156434334,9.026195511493382,1062173620.8687027,6.351713633063821,2247572.1035005064
40327.0,296.23346,-14.74996,17.51,16.45,LAV,0.0518256278302513,1.0600000000000023,-0.007999999999999785,0.9817479430199849,10.019048,10448356923.477127,5.4254409014273,266342.763422487
40419.0,296.24622,-14.86655,17.78,15.629620354168477,LAV,0.066876773247513,1.6979999999999995,0.15780300524941326,1.438146091278086,9.479193414907911,3014348178.1706934,6.095433486292819,1245757.4305857045
40493.0,296.26105,-14.73764,18.09,15.039859732625125,LAV,0.0711613898121688,1.6979999999999995,0.3187609580734634,2.0833438650438207,9.060835302061664,1150364052.4832022,6.360710282429717,2294617.399626386
40538.0,296.2731,-14.75146,17.11,15.89,LAV,0.0661713994109114,1.2199999999999989,0.07735999999999965,1.1949782481035718,9.74111584,5509546337.404221,5.808571469270666,643533.9588510066
12557.0,296.18398,-14.78018,18.03,17.05,O,0.0507903583369902,0.9800000000000004,-0.10760000000000014,0.7805486914662375,10.343345600000001,22046801910.453484,4.955945648836378,90353.63907122961
11226.0,296.25229,-14.78475,17.29,16.009999999999998,O,0.0279844689068754,1.2800000000000011,0.058640000000000025,1.1445637841244651,9.802068160000001,6339692012.386105,5.729399983087731,536290.3509166721
20331.0,296.20415,-14.63486,16.38,15.39,O,0.168801062200448,0.9899999999999984,0.2309399999999997,1.7019233627501684,9.278806920000001,1900233280.4418812,6.287656724425773,1939352.3663492764
10184.0,296.22364,-14.77473,16.240000000000002,15.06,O,0.0276805563527967,1.1800000000000015,0.3128799999999994,2.055322610893096,9.075431840000002,1189684600.4096417,6.36274053885036,2305369.4771595127
30133.0,296.21816,-14.88035,16.1,15.02,O,0.079565872080938,1.0800000000000018,0.32455999999999996,2.1113488692859415,9.04644208,1112863964.9909122,6.357688924828742,2278709.3001315356
20134.0,296.21322,-14.68097,16.150000000000002,15.0,O,0.1218608156874111,1.1500000000000021,0.3303999999999996,2.1399321324559413,9.031947200000001,1076334348.7196345,6.353616954242386,2257443.836716151
40363.0,296.23649,-14.85697,18.98,15.99234310912119,C,0.0556795303500298,1.6979999999999995,0.06139447497709405,1.1518461498463635,9.793099589474583,6210114240.449769,5.741271842952996,551152.5777448063
10198.0,296.25088,-14.76786,15.3,14.12,O,0.0397377717039968,1.1800000000000015,0.6379699999999997,4.344802103052775,8.185532160000001,153296471.9939848,5.090837478930737,123264.34688061486
30292.0,296.18801,-14.87231,15.680000000000001,14.61,O,0.0821776715416054,1.070000000000002,0.4563999999999995,2.8602236939542776,8.699414,500511430.2813287,5.990415832293903,978173.3631824387
10091.0,296.26702,-14.76311,15.260000000000002,14.11,O,0.0534542234065639,1.1500000000000021,0.64106,4.375825552465316,8.17851168,150838317.67445892,5.086548009189989,122052.87369355012
20004.0,296.21293,-14.73224,13.520000000000001,12.5,O,0.0714976209394527,1.0200000000000014,1.1069499999999994,12.792340184201738,7.045259550000001,11098378.961396664,5.292891806258896,196287.12150484225
10817.0,296.23639,-14.83054,17.5,15.969999999999999,LPV,0.0295687165768042,1.5300000000000011,0.06488000000000005,1.1611277380612706,9.78175072,6049935158.06048,5.7561891179099325,570412.6101271834
12751.0,296.21027,-14.75973,17.69,16.22,LPV,0.0463490722668915,1.4700000000000024,0.025879999999999903,1.0614022404002075,9.90873472,8104658499.538414,5.5833324842004055,383117.9358824935
11032.0,296.18048,-14.80431,18.0,15.762143627073986,LPV,0.0495903216364133,1.6979999999999995,0.11486546482802851,1.3027631476872723,9.61899804651994,4159087397.098165,5.954606269672857,900754.145790019
10748.0,296.17438,-14.83893,18.38,15.879713445790507,LPV,0.0669469342091456,1.6979999999999995,0.07896470245668064,1.199401817089007,9.735890928801048,5443659205.039727,5.815183380752765,653406.3951177545
12208.0,296.23352,-14.80653,17.67,15.444640302373198,LPV,0.0060008332754601,1.6979999999999995,0.21733456470907342,1.6494325652080575,9.31257561039208,2053882574.9770286,6.257748679565421,1810292.1974545096
21419.0,296.27563,-14.74923,19.73,16.117509344160528,LPV,0.0695129520305118,1.6979999999999995,0.04186854231095749,1.1012059322952186,9.856676026235522,7189124856.282949,5.655655031330238,452537.97726496897
13364.0,296.19489,-14.82267,17.900000000000002,15.687136977672411,LPV,0.0409110266309982,1.6979999999999995,0.13916761923413867,1.3777411158761428,9.539870231773644,3466332601.324395,6.038229917439366,1092018.3028154664
20239.0,296.22632,-14.72554,17.84,15.452183523483427,LPV,0.0762188907030278,1.6979999999999995,0.21545630265262639,1.6423144068413258,9.317237456816182,2076048316.764782,6.253261195238702,1791683.0917473512
20558.0,296.19647,-14.70265,18.01,14.972356407924337,LPV,0.1045429160680085,1.6979999999999995,0.3384719288860931,2.1800774808638206,9.011912672504717,1027809606.4301039,6.346277840568935,2219615.9684338057
