Id-main,Ra(J2000) deg,Dec(J2000) deg,J,Ks,Types,DCG,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
10870.0,296.17892,-14.82286,17.32,16.082,S,0.0553008363408852,1.1,0.22246399999999966,1.6690294505127596,9.10658272,1278152635.9095066,5.4222845549500684,264414.0662532659
10784.0,296.21545,-14.83469,17.25,16.1224,S,0.0360835544258221,1.1,0.21648480000000003,1.6462083491909907,9.122397704,1325554852.843607,5.412310954887283,258410.9751222217
11004.0,296.27341,-14.80861,17.400000000000002,16.162,S,0.0439612522569536,1.1,0.21062400000000003,1.6241420102096207,9.13789952,1373724108.2811568,5.401425460634556,252014.46019553996
11029.0,296.28308,-14.80497,17.26,16.146199999999997,S,0.0531824820781841,1.1,0.21296240000000022,1.6329105689502388,9.131714451999999,1354298670.1158226,5.405901106379297,254625.03774049028
12050.0,296.25427,-14.81764,17.970000000000002,16.5388,S,0.0290529482152862,1.1,0.13919360000000003,1.37782353884382,9.326832928,2122427812.262524,5.179192024827029,151074.79890278197
30528.0,296.19156,-14.89296,17.560000000000002,16.4324,S,0.0990530044976071,1.1,0.15813279999999952,1.4392386061067968,9.276738744000001,1891205594.856166,5.254081234165092,179506.93606028485
10326.0,296.25522,-14.82579,16.62,15.423399999999999,S,0.0348973179485115,1.1,0.31667080000000014,2.0733413061104957,8.857405734,720121427.966746,5.449133217202761,281276.34962551924
10293.0,296.29922,-14.8365,17.67,14.2792,LAV,0.0774889495347318,1.1,0.5537992000000003,3.5793090623133663,8.2796193016,190379114.11489812,5.362869882833775,230605.61772948035
10310.0,296.19168,-14.82965,18.12,15.0604,LAV,0.0474478956329991,1.1,0.3596480000000001,2.2890116339972577,8.74373104,554282337.7687031,5.409646784579944,256830.6107764471
10371.0,296.28415,-14.81194,17.13,14.5672,LAV,0.0551152918889052,1.1,0.4683087999999995,2.9397391760854372,8.482829982400002,303969481.3020298,5.365637324318185,232079.79080137794
10501.0,296.23456,-14.7733,17.8,14.9198,LAV,0.028734134752932,1.1,0.3779259999999999,2.3874044553128986,8.697669898000001,498505435.4501437,5.393327959182362,247359.13821413048
