Id-main,Ra(J2000) deg,Dec(J2000) deg,J,Ks,Types,DCG,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
10870.0,296.17892,-14.82286,17.32,16.12,S,0.0553008363408852,1.1999999999999993,0.14366999999999985,1.3920986105429962,9.36277379,2305545991.306633,5.8544657255964685,715262.9434889951
10784.0,296.21545,-14.83469,17.25,16.13,S,0.0360835544258221,1.120000000000001,0.14268000000000014,1.3889288534865736,9.36531116,2319055594.162293,5.84889360319908,706144.5363530272
11004.0,296.27341,-14.80861,17.400000000000002,16.2,S,0.0439612522569536,1.2000000000000028,0.13575000000000004,1.366941724162319,9.38680825,2436734712.029368,5.812680494304258,649651.5729418665
11029.0,296.28308,-14.80497,17.26,16.15,S,0.0531824820781841,1.110000000000003,0.14070000000000016,1.3826109751987288,9.3711217,2350291338.041395,5.838381976333727,689258.2552139944
12050.0,296.25427,-14.81764,17.970000000000002,16.63,S,0.0290529482152862,1.3400000000000034,0.08166000000000007,1.206868633139588,9.55821946,3615925383.4717565,5.491693713584902,310237.0867711102
30528.0,296.19156,-14.89296,17.560000000000002,16.44,S,0.0990530044976071,1.120000000000001,0.11262999999999979,1.2960746013246576,9.460075530000001,2884533120.926414,5.6830175268495875,481967.24801503756
10326.0,296.25522,-14.82579,16.62,15.45,S,0.0348973179485115,1.1700000000000017,0.22199999999999998,1.6672472125510627,9.162014,1452158428.890141,6.1534731679023595,1423879.2721277808
10293.0,296.29922,-14.8365,17.67,14.402426458039397,LAV,0.0774889495347318,1.5809999999999995,0.5805641931717359,3.806836223805546,8.252881054173084,179011550.48850322,5.039143024792295,109431.6694701584
10310.0,296.19168,-14.82965,18.12,15.19574931645377,LAV,0.0474478956329991,1.5809999999999995,0.2878509270384737,1.9402197766724285,8.993238074000391,984550674.4015534,6.123080843291298,1327641.5732925509
10371.0,296.28415,-14.81194,17.13,14.720733604075326,LAV,0.0551152918889052,1.5809999999999995,0.4774453987745626,3.002239943614943,8.512224822081974,325255629.5352251,5.116044575155517,130630.49578954122
10501.0,296.23456,-14.7733,17.8,15.061715864761554,LAV,0.028734134752932,1.5809999999999995,0.3225655910267573,2.10167515880899,8.90426439019842,802166258.2911578,5.9951118993701105,988807.8359104055
10968.0,296.20154,-14.81282,18.98,15.16883193221664,LAV,0.0305662248241381,1.5809999999999995,0.2948225295558897,1.971616888374239,8.975369856748255,944865206.119043,6.10324687477747,1268372.6676428057
11391.0,296.18323,-14.76308,18.19,15.38019026925856,LAV,0.0606351465736124,1.5809999999999995,0.24008072026203298,1.7381238555920027,9.115673113968409,1305188125.5360606,6.173414872361582,1490784.5127261644
11401.0,296.27222,-14.76143,17.89,15.223241460264546,LAV,0.0583248317614268,1.5809999999999995,0.2807304617914821,1.9086683051862954,9.011487826428432,1026804649.2276086,6.140120468547915,1380767.2212392222
11403.0,296.22778,-14.76111,18.150000000000002,15.912395033282511,LAV,0.0406207090041525,1.5809999999999995,0.1640613364054887,1.4590203065081435,9.310510794792732,2044140744.3877873,5.960877774404352,913856.0143594361
11991.0,296.27774,-14.82287,18.26,15.793513127672929,LAV,0.0522355013376701,1.5809999999999995,0.17690058221132354,1.5027979093422883,9.277603807792378,1894976409.3803816,6.018717121132591,1044039.9594922347
12070.0,296.24905,-14.81619,17.29,15.91,LAV,0.0239527221834963,1.379999999999999,0.1643199999999999,1.4598895504483689,9.30984784,2041022723.911652,5.962117323968413,916468.0390764106
12660.0,296.25348,-14.76936,18.18,14.98395205354239,LAV,0.0399405370519755,1.5809999999999995,0.34662582938943176,2.221395201443353,8.842597999274886,695981986.479873,5.868283266745154,738385.6820481627
12711.0,296.24728,-14.76419,18.740000000000002,16.54531039058431,LAV,0.041271646441583,1.5809999999999995,0.09546440633475761,1.2458461267235368,9.514473296325153,3269439432.558936,5.578774791039824,379118.33732655784
13390.0,296.24246,-14.82114,19.79,16.050357527719637,LAV,0.0231156332381227,1.5809999999999995,0.15056460475575595,1.414375108959889,9.345102918010998,2213619225.3550816,5.8922798300558545,780332.7423334067
14105.0,296.17993,-14.75767,19.03,15.24744217041784,LAV,0.0666558692089493,1.5809999999999995,0.27446247786177924,1.8813191571417673,9.02755266924026,1065498074.545515,6.152384400258795,1420314.1058303332
20438.0,296.27051,-14.73481,19.19,15.321611455814242,LAV,0.0781749301246804,1.5809999999999995,0.25525263294411094,1.7999176386767808,9.076787501764244,1193404034.6353498,6.173787034751429,1492062.5665305401
20608.0,296.18378,-14.68249,19.37,15.215509073802266,LAV,0.1278286384187851,1.5809999999999995,0.2827331498852126,1.9174901861866112,9.0063549368442,1014740366.1183217,6.135660162531318,1366658.9900062266
20614.0,296.2677,-14.68061,19.400000000000002,15.545916574914845,LAV,0.1267943752695596,1.5809999999999995,0.20364100990919665,1.5982363718993744,9.20906809160273,1618333750.9766371,6.11250730134907,1295708.4807557699
