Id-main,Ra(J2000) deg,Dec(J2000) deg,J,Ks,Types,DCG,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
10870.0,296.17892,-14.82286,17.32,16.12,S,0.0553008363408852,1.1999999999999993,0.02870999999999957,1.0683412564595958,9.925233140000001,8418469445.8872175,5.605297736605243,402993.21723326563
10784.0,296.21545,-14.83469,17.25,16.13,S,0.0360835544258221,1.120000000000001,0.026839999999999975,1.0637510456566726,9.93134056,8537693505.141105,5.59874311155002,396956.67715405923
11004.0,296.27341,-14.80861,17.400000000000002,16.2,S,0.0439612522569536,1.2000000000000028,0.00374999999999992,1.0086720805993414,10.006752500000001,10156697080.901142,5.520059921687069,331176.81237937516
11029.0,296.28308,-14.80497,17.26,16.15,S,0.0531824820781841,1.110000000000003,0.02310000000000012,1.0546297058996519,9.9435554,8781230961.568253,5.585707626472845,385218.93521537556
12050.0,296.25427,-14.81764,17.970000000000002,16.63,S,0.0290529482152862,1.3400000000000034,-0.06290000000000018,0.8651671079308809,10.2244314,16766074823.77631,5.325820143249992,211748.4028394134
30528.0,296.19156,-14.89296,17.560000000000002,16.44,S,0.0990530044976071,1.120000000000001,-0.033450000000000424,0.9258699737049497,10.128247700000001,13435310260.151642,5.4046100456201085,253869.218217081
10326.0,296.25522,-14.82579,16.62,15.45,S,0.0348973179485115,1.1700000000000017,0.19300000000000006,1.559552502826954,9.393692999999999,2475671402.6142335,6.16725173983802,1469777.9911087141
10293.0,296.29922,-14.8365,17.67,14.518139298586984,LAV,0.0774889495347318,1.7189999999999994,0.48756195214824993,3.0729956971247674,8.626045462674371,422712862.2405972,5.81347380115989,650839.3477342958
10310.0,296.19168,-14.82965,18.12,15.298481823408428,LAV,0.0474478956329991,1.7189999999999994,0.25278905251752937,1.7897363240441575,9.244280157758693,1755012272.4974174,6.323015377321293,2103852.9308113283
10371.0,296.28415,-14.81194,17.13,14.803995610640595,LAV,0.0551152918889052,1.7189999999999994,0.3937848954293184,2.476195302794975,8.891931546322132,779707203.0617151,6.254043596231129,1794913.798473215
10501.0,296.23456,-14.7733,17.8,15.157417357686711,LAV,0.028734134752932,1.7189999999999994,0.3075220652175559,2.0301216617140336,9.107502359021327,1280862051.9645138,6.376921301626286,2381887.809068903
10968.0,296.20154,-14.81282,18.98,15.305096967619697,LAV,0.0305662248241381,1.7189999999999994,0.25022237656355717,1.7791901950954097,9.25069428096767,1781124513.9688163,6.318228632581646,2080791.8232920526
11391.0,296.18323,-14.76308,18.19,15.47859599834891,LAV,0.0606351465736124,1.7189999999999994,0.18459277648542027,1.529652484680494,9.416119991998617,2606873708.303517,6.140295915002628,1381325.1368073602
11401.0,296.27222,-14.76143,17.89,15.316238717024511,LAV,0.0583248317614268,1.7189999999999994,0.24589937779448956,1.7615678593724189,9.26149745489157,1825986048.1651118,6.309744219692276,2040535.8050508562
11403.0,296.22778,-14.76111,18.150000000000002,15.989166873051316,LAV,0.0406207090041525,1.7189999999999994,0.053175794739403814,1.1302533286843803,9.845327854381107,7003705150.182256,5.6929007061584915,493061.0612745057
11991.0,296.27774,-14.82287,18.26,15.878938523170353,LAV,0.0522355013376701,1.7189999999999994,0.07378849616714378,1.1851914127731213,9.77800677151811,5998004282.688725,5.768366891846041,586633.5430752597
12070.0,296.24905,-14.81619,17.29,15.91,LAV,0.0239527221834963,1.379999999999999,0.06797999999999971,1.169445534822684,9.796977320000002,6265811421.028238,5.747028848941378,558507.2935481338
12660.0,296.25348,-14.76936,18.18,15.096960657924784,LAV,0.0399405370519755,1.7189999999999994,0.33097926472518324,2.1427882918192185,9.048882817451766,1119135874.3619337,6.369578163366513,2341952.936784539
12711.0,296.24728,-14.76419,18.740000000000002,16.538304864313318,LAV,0.041271646441583,1.7189999999999994,-0.04868725396856455,0.8939490064443868,10.178012571461332,15066506783.609644,5.36230764737487,230307.27001432245
13390.0,296.24246,-14.82114,19.79,15.79685899990914,LAV,0.0231156332381227,1.7189999999999994,0.09102345402671252,1.2331714287208213,9.721717399148757,5268868979.551622,5.831630572535449,678626.1217413851
14105.0,296.17993,-14.75767,19.03,15.382625511354817,LAV,0.0666558692089493,1.7189999999999994,0.22014130159433076,1.6601269567326098,9.325866887315767,2117711950.1010044,6.2487785361160215,1773284.982342919
20438.0,296.27051,-14.73481,19.19,15.460039880149452,LAV,0.0781749301246804,1.7189999999999994,0.19004827523606105,1.5489887915897094,9.401069360185083,2518079052.331726,6.157444932560043,1436960.838810853
20608.0,296.18378,-14.68249,19.37,15.36475444279825,LAV,0.1278286384187851,1.7189999999999994,0.22707527619427914,1.6868453806957309,9.308538884790496,2034880381.8059871,6.266873490132957,1848730.0059740513
20614.0,296.2677,-14.68061,19.400000000000002,15.683804152017016,LAV,0.1267943752695596,1.7189999999999994,0.12426157930699722,1.3312560035098486,9.613161681983348,4103568448.766196,5.9508783709901785,893055.3386063841
21316.0,296.17764,-14.6424,18.43,16.112192632361197,LAV,0.1676559050555692,1.7189999999999994,0.03016997774845609,1.0719387673625256,9.920464852673543,8326545367.682271,5.610431546450877,407785.2815397402
30767.0,296.26511,-14.96155,17.87,16.38,LAV,0.1636897263116979,1.490000000000002,-0.024150000000000116,0.9459103990615623,10.0978739,12527773707.261236,5.43194329123611,270360.53130523267
30924.0,296.21112,-14.91074,19.26,15.667682598825056,LAV,0.1106920019694336,1.7189999999999994,0.12900131594543351,1.3458644321217403,9.597681702122214,3959877053.3949037,5.967309820541728,927491.2487009502
30961.0,296.30179,-14.90356,19.55,15.159354830506567,LAV,0.1246409892450918,1.7189999999999994,0.30677032576345153,2.0266106742190164,9.109380955917134,1286414586.7133744,6.376842141757171,2381453.6963817882
40030.0,296.18011,-14.75091,16.82,15.74,LAV,0.0711729562404184,1.08,0.10773999999999972,1.2815631168353219,9.66712116,4646448843.346463,5.892317213345379,780399.9148663187
40275.0,296.22681,-14.75065,16.93,14.97563095106472,LAV,0.0511196293022558,1.7189999999999994,0.35877128598279695,2.2843954474002954,8.979430556328989,953741227.4625511,6.335753905762391,2166476.1169068487
40327.0,296.23346,-14.74996,17.51,16.45,LAV,0.0518256278302513,1.0600000000000023,-0.03500000000000014,0.9225714271547628,10.13331,13592833587.193352,5.400163135018524,251283.01543265034
