Ra(J2000) deg,Dec(J2000) deg,Types,RUN,DCG,imag,e_imag,J,eJ,H,eH,Ks,eKs,IRAC1,e_IRAC1,IRAC2,e_IRAC2,IRAC3,e_IRAC3,IRAC4,e_IRAC4,WISE1,e_WISE1,WISE2,e_WISE2,WISE3,e_WISE3,WISE4,e_WISE4,VmagLGGS,e_VmagLGGS,BmagLGGS,RmagLGSS,ImagLGSS,Flux_imag,Flambda_imag,err_Flambda_imag,lambda_imag,err_lambda_imag,err_Flambda_prime_imag,Flux_J,Flambda_J,err_Flambda_J,lambda_J,err_lambda_J,err_Flambda_prime_J,Flux_H,Flambda_H,err_Flambda_H,lambda_H,err_lambda_H,err_Flambda_prime_H,Flux_Ks,Flambda_Ks,err_Flambda_Ks,lambda_Ks,err_lambda_Ks,err_Flambda_prime_Ks,Flux_IRAC1,Flambda_IRAC1,err_Flambda_IRAC1,lambda_IRAC1,err_lambda_IRAC1,err_Flambda_prime_IRAC1,Flux_IRAC2,Flambda_IRAC2,err_Flambda_IRAC2,lambda_IRAC2,err_lambda_IRAC2,err_Flambda_prime_IRAC2,Flux_IRAC3,Flambda_IRAC3,err_Flambda_IRAC3,lambda_IRAC3,err_lambda_IRAC3,err_Flambda_prime_IRAC3,Flux_IRAC4,Flambda_IRAC4,err_Flambda_IRAC4,lambda_IRAC4,err_lambda_IRAC4,err_Flambda_prime_IRAC4,Flux_WISE1,Flambda_WISE1,err_Flambda_WISE1,lambda_WISE1,err_lambda_WISE1,err_Flambda_prime_WISE1,Flux_WISE2,Flambda_WISE2,err_Flambda_WISE2,lambda_WISE2,err_lambda_WISE2,err_Flambda_prime_WISE2,Flux_WISE3,Flambda_WISE3,err_Flambda_WISE3,lambda_WISE3,err_lambda_WISE3,err_Flambda_prime_WISE3,Flux_WISE4,Flambda_WISE4,err_Flambda_WISE4,lambda_WISE4,err_lambda_WISE4,err_Flambda_prime_WISE4,f_scale_c,f_scale_o,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.194489,-14.842676,C,C,0.054245029,19.752,0.011,16.814,89.99,16.111,89.99,15.4068,89.99,15.01,0.06,15.14,0.05,15.24,0.05,14.71,0.06,15.256,0.062,15.845,0.222,12.546,89.99,8.703,89.99,89.99,89.99,89.99,89.99,89.99,4.79E-05,1.91E-16,3.28E-17,0.75,0.12533,0.068744764,0.000299839,7.20E-16,89.99,1.25,0.214914,89.99,0.000411055,7.43E-16,89.99,1.66,0.260965,89.99,0.000421435,5.77E-16,89.99,2.19,0.278455,89.99,0.000278325,2.32E-16,5.34E-17,3.6,0.743171,0.090059166,0.00015796,1.05E-16,2.57E-17,4.5,1.009682,0.094950851,9.22E-05,4.77E-17,1.24E-17,5.8,1.391189,0.100322347,8.48E-05,3.18E-17,1.20E-17,8,2.831177,0.139216794,0.000244521,2.18E-16,4.65E-17,3.368,0.635793,0.084066494,7.89E-05,5.12E-17,1.68E-17,4.618,1.107319,0.123388769,0.000303601,7.54E-17,89.99,12.082,6.275804,89.99,0.002761608,3.73E-16,89.99,22.194,4.739734,89.99,8.60E-16,89.99,1.076,0.3465792,2.221156707,8.764929318,582008487.9,5.327946982,212787.9263
296.23649,-14.85697,C,C/O,0.05567953,89.99,89.99,18.98,89.99,17.73,89.99,15.62148,89.99,14.34,0.06,13.63,0.03,13.08,0.04,12.53,0.04,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,4.08E-05,9.79E-17,89.99,1.25,0.214914,89.99,9.25E-05,1.67E-16,89.99,1.66,0.260965,89.99,0.000210829,2.89E-16,89.99,2.19,0.278455,89.99,0.000515884,4.30E-16,9.91E-17,3.6,0.743171,0.090059166,0.00063467,4.23E-16,1.00E-16,4.5,1.009682,0.092149786,0.000674059,3.49E-16,8.92E-17,5.8,1.391189,0.098941288,0.000631313,2.37E-16,8.76E-17,8,2.831177,0.136687954,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,1.20E-15,1.50E-15,1.076,0.31896212,2.084309078,8.8394402,690939784.6,5.333876402,215713.0414
296.2731,-14.75146,LAV,C/O,0.066171399,19.427,0.053,17.11,0.16,16.57,0.17,15.83528,0.2,15.47,0.04,14.95,0.04,14.88,0.09,14.61,0.09,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.489,0.017,23.123,19.958,18.234,6.46E-05,2.58E-16,4.86E-17,0.75,0.12533,0.074928534,0.000228291,5.48E-16,1.29E-16,1.25,0.214914,0.091994296,0.000269339,4.87E-16,1.10E-16,1.66,0.260965,0.088209764,0.000293718,4.02E-16,8.33E-17,2.19,0.278455,0.081760664,0.000182201,1.52E-16,3.38E-17,3.6,0.743171,0.087226269,0.000188169,1.25E-16,3.02E-17,4.5,1.009682,0.093552576,0.000128439,6.64E-17,1.83E-17,5.8,1.391189,0.105803081,9.29E-05,3.49E-17,1.36E-17,8,2.831177,0.142982657,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.60E-16,6.90E-16,1.076,0.28026432,1.906620771,8.943846865,878712621.8,5.348942926,223327.8709
296.18323,-14.76308,LAV,C/O,0.060635147,20.34,0.062,18.19,0.32,16.94,0.18,15.23168,0.14,14.58,0.06,14.25,0.04,14.06,0.06,13.65,0.03,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.78E-05,1.11E-16,2.14E-17,0.75,0.12533,0.076242249,8.44E-05,2.03E-16,6.08E-17,1.25,0.214914,0.113920367,0.000191558,3.46E-16,7.93E-17,1.66,0.260965,0.089625318,0.000334142,4.58E-16,8.38E-17,2.19,0.278455,0.073039221,0.000413573,3.45E-16,7.94E-17,3.6,0.743171,0.090059166,0.000358549,2.39E-16,5.75E-17,4.5,1.009682,0.093552576,0.000273337,1.41E-16,3.73E-17,5.8,1.391189,0.101699028,0.000225032,8.44E-17,3.09E-17,8,2.831177,0.135417991,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.60E-16,7.00E-16,1.076,0.36514192,2.318152059,8.7148471,518617419.4,5.327647648,212641.3144
296.326508,-14.641376,C,C,0.187104143,19.462,0.057,16.449,89.99,15.697,89.99,14.91898,89.99,14.44,0.09,14.55,0.05,14.48,0.09,13.92,0.07,15.039,0.039,14.957,0.082,12.331,0.484,8.528,89.99,89.99,89.99,89.99,89.99,89.99,6.25E-05,2.50E-16,4.75E-17,0.75,0.12533,0.075512898,0.000419651,1.01E-15,89.99,1.25,0.214914,89.99,0.000601866,1.09E-15,89.99,1.66,0.260965,89.99,0.000640222,8.77E-16,89.99,2.19,0.278455,89.99,0.000470491,3.92E-16,9.51E-17,3.6,0.743171,0.094274163,0.000271987,1.81E-16,4.43E-17,4.5,1.009682,0.094950851,0.000185651,9.60E-17,2.65E-17,5.8,1.391189,0.105803081,0.000175487,6.58E-17,2.51E-17,8,2.831177,0.140475713,0.000298619,2.66E-16,5.44E-17,3.368,0.635793,0.080761604,0.000178727,1.16E-16,3.16E-17,4.618,1.107319,0.104686199,0.000370086,9.19E-17,6.55E-17,12.082,6.275804,0.233766033,0.003244607,4.39E-16,89.99,22.194,4.739734,89.99,1.50E-15,89.99,1.076,0.41294848,2.587905896,8.600854536,398891273.8,5.351660918,224729.9308
296.297028,-14.802626,C,C,0.067034817,20.485,0.02,16.621,89.99,15.758,89.99,14.63282,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,14.942,0.043,14.881,0.08,12.37,89.99,8.894,89.99,89.99,89.99,89.99,89.99,89.99,2.44E-05,9.75E-17,1.71E-17,0.75,0.12533,0.07007729,0.000358169,8.60E-16,89.99,1.25,0.214914,89.99,0.000568984,1.03E-15,89.99,1.66,0.260965,89.99,0.000741875,1.02E-15,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,0.000326525,2.91E-16,5.99E-17,3.368,0.635793,0.081338177,0.000191686,1.25E-16,3.38E-17,4.618,1.107319,0.104413097,0.000357029,8.87E-17,89.99,12.082,6.275804,89.99,0.002316126,3.13E-16,89.99,22.194,4.739734,89.99,1.56E-15,89.99,1.076,0.47704832,2.999496227,8.449643013,281606719.3,5.376745357,238092.3036
296.276062,-14.751641,C,C,0.068004475,20.468,0.045,17.331,89.99,16.642,89.99,15.84238,89.99,15.6,0.04,15.73,0.06,15.6,0.13,15.3,0.08,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.48E-05,9.90E-17,1.83E-17,0.75,0.12533,0.073757441,0.000186247,4.47E-16,89.99,1.25,0.214914,89.99,0.000252058,4.56E-16,89.99,1.66,0.260965,89.99,0.000276395,3.79E-16,89.99,2.19,0.278455,89.99,0.000161641,1.35E-16,3.00E-17,3.6,0.743171,0.087226269,9.17E-05,6.12E-17,1.52E-17,4.5,1.009682,0.096344638,6.62E-05,3.42E-17,9.99E-18,5.8,1.391189,0.111215509,4.92E-05,1.85E-17,7.12E-18,8,2.831177,0.141730994,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,5.60E-16,89.99,1.076,0.27897922,1.90098732,8.947314064,885755921.6,5.349403778,223564.9814
296.170349,-14.798781,C,C,0.059720919,19.965,0.02,17.2,89.99,16.44,89.99,15.52508,89.99,15.56,0.04,15.43,0.06,15.2,0.03,15.2,0.12,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,3.93E-05,1.57E-16,2.76E-17,0.75,0.12533,0.07007729,0.00021013,5.04E-16,89.99,1.25,0.214914,89.99,0.000303599,5.49E-16,89.99,1.66,0.260965,89.99,0.000353127,4.84E-16,89.99,2.19,0.278455,89.99,0.000167707,1.40E-16,3.11E-17,3.6,0.743171,0.087226269,0.000120934,8.06E-17,2.00E-17,4.5,1.009682,0.096344638,9.57E-05,4.95E-17,1.25E-17,5.8,1.391189,0.097555823,5.40E-05,2.02E-17,8.14E-18,8,2.831177,0.146716145,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.60E-16,89.99,1.076,0.33641052,2.169754112,8.792364417,619961067,5.329379628,213491.0278
296.27563,-14.74923,LPV,C/O,0.069512952,89.99,89.99,19.73,89.99,18.27,89.99,15.68148,89.99,14.29,0.05,13.58,0.06,13.17,0.04,12.75,0.02,15.333,0.077,14.425,0.064,12.078,89.99,8.622,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,2.04E-05,4.91E-17,89.99,1.25,0.214914,89.99,5.63E-05,1.02E-16,89.99,1.66,0.260965,89.99,0.000167467,2.29E-16,89.99,2.19,0.278455,89.99,0.000540196,4.50E-16,1.02E-16,3.6,0.743171,0.088645028,0.000664581,4.43E-16,1.10E-16,4.5,1.009682,0.096344638,0.000620437,3.21E-16,8.21E-17,5.8,1.391189,0.098941288,0.000515519,1.93E-16,7.00E-17,8,2.831177,0.134144303,0.000227781,2.03E-16,4.46E-17,3.368,0.635793,0.086208386,0.000291736,1.90E-16,5.03E-17,4.618,1.107319,0.102222078,0.0004672,1.16E-16,89.99,12.082,6.275804,89.99,0.002975515,4.02E-16,89.99,22.194,4.739734,89.99,7.20E-16,7.30E-16,1.076,0.30810212,2.032834956,8.86874048,739163443.9,5.337757325,217649.3253
296.2464,-14.73473,LPV,C/O,0.068919689,89.99,89.99,18.95,89.99,17.32,89.99,14.87388,89.99,13.56,0.02,12.9,0.04,12.46,0.03,12.05,0.04,14.275,0.035,13.377,0.035,11.928,0.302,8.635,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,4.19E-05,1.01E-16,89.99,1.25,0.214914,89.99,0.000134989,2.44E-16,89.99,1.66,0.260965,89.99,0.000349889,4.79E-16,89.99,2.19,0.278455,89.99,0.001058161,8.82E-16,1.89E-16,3.6,0.743171,0.084374772,0.00124322,8.29E-16,1.99E-16,4.5,1.009682,0.093552576,0.001193158,6.17E-16,1.55E-16,5.8,1.391189,0.097555823,0.000982301,3.68E-16,1.36E-16,8,2.831177,0.136687954,0.000603555,5.38E-16,1.09E-16,3.368,0.635793,0.080184264,0.000765932,4.98E-16,1.26E-16,4.618,1.107319,0.09822246,0.000536417,1.33E-16,8.53E-17,12.082,6.275804,0.214905863,0.0029401,3.97E-16,89.99,22.194,4.739734,89.99,1.50E-15,1.80E-15,1.076,0.42305088,2.648810443,8.577022974,377592164.9,5.357521348,227783.0207
296.181671,-14.7577,C,C,0.065337992,19.892,0.016,16.975,89.99,16.282,89.99,15.8645,89.99,15.71,0.04,15.59,0.05,15.41,0.05,14.92,0.04,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,4.21E-05,1.68E-16,2.92E-17,0.75,0.12533,0.069485561,0.000258517,6.20E-16,89.99,1.25,0.214914,89.99,0.000351156,6.35E-16,89.99,1.66,0.260965,89.99,0.000298078,4.08E-16,89.99,2.19,0.278455,89.99,0.000146067,1.22E-16,2.71E-17,3.6,0.743171,0.087226269,0.000104363,6.96E-17,1.70E-17,4.5,1.009682,0.094950851,7.88E-05,4.08E-17,1.06E-17,5.8,1.391189,0.100322347,6.99E-05,2.62E-17,9.69E-18,8,2.831177,0.136687954,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,8.10E-16,89.99,1.076,0.2749755,1.88354283,8.958116101,908063252.5,5.350748494,224258.2838
296.234772,-14.862573,C,C,0.061089667,20.039,0.021,17.51,89.99,16.99,89.99,16.61,89.99,16.16,0.05,16.21,0.05,16.22,0.11,15.35,0.1,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,21.569,0.033,23.457,20.45,19.441,3.67E-05,1.47E-16,2.58E-17,0.75,0.12533,0.070225096,0.000157939,3.79E-16,89.99,1.25,0.214914,89.99,0.000182936,3.31E-16,89.99,1.66,0.260965,89.99,0.000151332,2.07E-16,89.99,2.19,0.278455,89.99,9.65E-05,8.04E-17,1.82E-17,3.6,0.743171,0.088645028,5.90E-05,3.93E-17,9.61E-18,4.5,1.009682,0.094950851,3.74E-05,1.93E-17,5.49E-18,5.8,1.391189,0.108517726,4.70E-05,1.76E-17,6.94E-18,8,2.831177,0.144230722,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,4.20E-16,89.99,0.9,0.16472,1.461234778,9.25558544,1801297474,5.184032687,152768.1035
296.26105,-14.73764,LAV,C/O,0.07116139,20.692,0.098,18.09,0.15,16.78,0.16,14.66248,0.19,13.9,0.05,13.51,0.05,13.18,0.05,12.74,0.03,14.011,0.036,13.372,0.04,12.384,89.99,8.704,89.99,89.99,89.99,89.99,89.99,89.99,2.01E-05,8.05E-17,1.66E-17,0.75,0.12533,0.081457728,9.26E-05,2.22E-16,5.15E-17,1.25,0.214914,0.090586454,0.000221973,4.01E-16,8.87E-17,1.66,0.260965,0.086789581,0.000501107,6.86E-16,1.39E-16,2.19,0.278455,0.080319199,0.000773663,6.45E-16,1.46E-16,3.6,0.743171,0.088645028,0.00070884,4.73E-16,1.15E-16,4.5,1.009682,0.094950851,0.000614749,3.18E-16,8.26E-17,5.8,1.391189,0.100322347,0.000520289,1.95E-16,7.14E-17,8,2.831177,0.135417991,0.000769692,6.86E-16,1.39E-16,3.368,0.635793,0.080328671,0.000769468,5.00E-16,1.28E-16,4.618,1.107319,0.098914682,0.000352454,8.75E-17,89.99,12.082,6.275804,89.99,0.002759066,3.73E-16,89.99,22.194,4.739734,89.99,1.20E-15,1.50E-15,1.076,0.47040448,2.953959115,8.465315832,291954942.4,5.376263911,237828.5079
296.4792917,-14.69538889,C,C/O,0.271001893,19.421,0.025,16.508,89.99,89.99,89.99,14.9145,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,14.65,0.032,14.933,0.081,12.577,89.99,8.696,89.99,89.99,89.99,89.99,89.99,89.99,6.49E-05,2.60E-16,4.60E-17,0.75,0.12533,0.070815819,0.000397455,9.54E-16,89.99,1.25,0.214914,89.99,89.99,89.99,89.99,1.66,0.260965,89.99,0.000632602,8.67E-16,89.99,2.19,0.278455,89.99,89.99,89.99,89.99,3.6,0.743171,89.99,89.99,89.99,89.99,4.5,1.009682,89.99,89.99,89.99,89.99,5.8,1.391189,89.99,89.99,89.99,89.99,8,2.831177,89.99,0.000427284,3.81E-16,7.67E-17,3.368,0.635793,0.079750755,0.000182722,1.19E-16,3.23E-17,4.618,1.107319,0.10454967,0.000295055,7.33E-17,89.99,12.082,6.275804,89.99,0.002779471,3.76E-16,89.99,22.194,4.739734,89.99,8.00E-16,1.50E-15,1.076,0.413952,2.593892659,8.598487232,396722865.3,5.352250697,225035.3251
296.26687,-14.74039,LPV,C/O,0.071516678,89.99,89.99,18.21,89.99,16.86,89.99,14.79628,89.99,13.57,0.04,13.06,0.03,12.65,0.04,12.24,0.03,14.474,0.046,13.656,0.043,10.968,0.141,8.847,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.75,0.12533,89.99,8.29E-05,1.99E-16,89.99,1.25,0.214914,89.99,0.000206205,3.73E-16,89.99,1.66,0.260965,89.99,0.00044456,6.09E-16,89.99,2.19,0.278455,89.99,0.00104846,8.74E-16,1.94E-16,3.6,0.743171,0.087226269,0.001072872,7.15E-16,1.69E-16,4.5,1.009682,0.092149786,0.001001608,5.18E-16,1.33E-16,5.8,1.391189,0.098941288,0.000824603,3.09E-16,1.13E-16,8,2.831177,0.135417991,0.000502478,4.48E-16,9.27E-17,3.368,0.635793,0.081770105,0.000592366,3.85E-16,9.89E-17,4.618,1.107319,0.099329487,0.001298682,3.22E-16,1.86E-16,12.082,6.275804,0.197510522,0.002418589,3.27E-16,89.99,22.194,4.739734,89.99,2.00E-15,2.40E-15,1.076,0.44043328,2.756977869,8.536017892,343572102.4,5.366687073,232641.4375
296.301117,-14.779015,C,C,0.074638306,20.003,0.031,16.897,89.99,16.157,89.99,15.51878,89.99,15.05,0.03,15.12,0.04,14.84,0.06,14.74,0.08,15.538,0.069,15.389,0.119,11.813,89.99,8.576,89.99,89.99,89.99,89.99,89.99,89.99,3.80E-05,1.52E-16,2.73E-17,0.75,0.12533,0.0717004,0.000277772,6.67E-16,89.99,1.25,0.214914,89.99,0.000394003,7.12E-16,89.99,1.66,0.260965,89.99,0.00038294,5.25E-16,89.99,2.19,0.278455,89.99,0.000268257,2.24E-16,4.88E-17,3.6,0.743171,0.085802861,0.000160897,1.07E-16,2.58E-17,4.5,1.009682,0.093552576,0.000133259,6.89E-17,1.82E-17,5.8,1.391189,0.101699028,8.25E-05,3.09E-17,1.19E-17,8,2.831177,0.141730994,0.000188589,1.68E-16,3.63E-17,3.368,0.635793,0.085067358,0.000120058,7.80E-17,2.24E-17,4.618,1.107319,0.109707851,0.000596352,1.48E-16,89.99,12.082,6.275804,89.99,0.003104289,4.20E-16,89.99,22.194,4.739734,89.99,9.70E-16,89.99,1.076,0.33755082,2.175458586,8.789287888,615584799.9,5.329173612,213389.7783
296.21293,-14.73224,O,C/O,0.071497621,15.903,0.012,13.52,89.99,12.97,89.99,12.5,89.99,12.38,0.06,12.11,0.07,11.74,0.05,11.14,0.03,12.255,0.024,11.999,0.022,10.537,0.099,8.189,89.99,18.809,0.005,20.785,17.414,15.773,0.001657985,6.63E-15,1.14E-15,0.75,0.12533,0.068893025,0.006230004,1.50E-14,89.99,1.25,0.214914,89.99,0.007418224,1.34E-14,89.99,1.66,0.260965,89.99,0.006667,9.13E-15,89.99,2.19,0.278455,89.99,0.003137269,2.61E-15,6.02E-16,3.6,0.743171,0.090059166,0.002573642,1.72E-15,4.33E-16,4.5,1.009682,0.097733966,0.002315783,1.20E-15,3.11E-16,5.8,1.391189,0.100322347,0.002271144,8.52E-16,3.12E-16,8,2.831177,0.135417991,0.003878973,3.46E-15,6.85E-16,3.368,0.635793,0.078592611,0.002725149,1.77E-15,4.40E-16,4.618,1.107319,0.096417501,0.001931536,4.80E-16,2.68E-16,12.082,6.275804,0.192855642,0.004433657,5.99E-16,89.99,22.194,4.739734,89.99,2.50E-14,2.90E-14,1.02,1.57585,37.65737126,6.74276245,5530475.21,3.000352124,1000.811123
296.261169,-14.861171,C,C,0.067170496,20.629,0.069,17.891,89.99,17.198,89.99,16.48656,89.99,16,0.06,15.93,0.03,15.89,0.13,15.63,0.14,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.13E-05,8.54E-17,1.66E-17,0.75,0.12533,0.077261287,0.000111196,2.67E-16,89.99,1.25,0.214914,89.99,0.000151043,2.73E-16,89.99,1.66,0.260965,89.99,0.000156002,2.14E-16,89.99,2.19,0.278455,89.99,0.000111828,9.32E-17,2.15E-17,3.6,0.743171,0.090059166,7.63E-05,5.09E-17,1.20E-17,4.5,1.009682,0.092149786,5.07E-05,2.62E-17,7.65E-18,5.8,1.391189,0.111215509,3.63E-05,1.36E-17,5.58E-18,8,2.831177,0.149187425,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,3.50E-16,89.99,1.076,0.19348152,1.561282601,9.177986859,1506561480,5.279463971,190311.0348
296.179443,-14.752915,C,C,0.070235748,19.358,0.018,16.463,89.99,15.734,89.99,15.07926,89.99,14.65,0.04,14.55,0.05,14.41,0.06,14.16,0.14,14.596,0.038,14.748,0.092,11.68,89.99,8.831,89.99,21.185,0.011,23.494,19.721,18.452,6.88E-05,2.75E-16,4.80E-17,0.75,0.12533,0.069781526,0.000414275,9.94E-16,89.99,1.25,0.214914,89.99,0.000581701,1.05E-15,89.99,1.66,0.260965,89.99,0.000573232,7.85E-16,89.99,2.19,0.278455,89.99,0.00038775,3.23E-16,7.19E-17,3.6,0.743171,0.087226269,0.000271987,1.81E-16,4.43E-17,4.5,1.009682,0.094950851,0.000198015,1.02E-16,2.70E-17,5.8,1.391189,0.101699028,0.000140684,5.28E-17,2.16E-17,8,2.831177,0.149187425,0.000449073,4.00E-16,8.16E-17,3.368,0.635793,0.080617341,0.000216666,1.41E-16,3.89E-17,4.618,1.107319,0.106049138,0.000674067,1.67E-16,89.99,12.082,6.275804,89.99,0.002454495,3.32E-16,89.99,22.194,4.739734,89.99,1.27E-15,89.99,1.076,0.38129844,2.406015606,8.67551698,473714829.1,5.333797874,215674.04
296.24622,-14.86655,LAV,C/O,0.066876773,20.567,0.071,17.78,0.08,16.67,0.06,15.34608,0.08,14.93,0.03,14.92,0.03,14.94,0.06,14.46,0.05,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.26E-05,9.04E-17,1.77E-17,0.75,0.12533,0.077552002,0.000123165,2.96E-16,6.03E-17,1.25,0.214914,0.080601669,0.00024564,4.44E-16,8.04E-17,1.66,0.260965,0.072326318,0.000343503,4.71E-16,7.49E-17,2.19,0.278455,0.064139041,0.000299607,2.50E-16,5.45E-17,3.6,0.743171,0.085802861,0.000193441,1.29E-16,3.05E-17,4.5,1.009682,0.092149786,0.000121534,6.29E-17,1.66E-17,5.8,1.391189,0.101699028,0.00010672,4.00E-17,1.50E-17,8,2.831177,0.137954215,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,6.60E-16,7.00E-16,1.076,0.35301552,2.254319771,8.747564127,559196091.2,5.327511803,212574.8119
296.18277,-14.74815,C,C/O,0.071379712,18.721,0.007,17.83,89.99,16.62,89.99,15.05108,89.99,14.54,0.07,14.14,0.04,14.01,0.05,13.69,0.05,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,0.000123703,4.95E-16,8.41E-17,0.75,0.12533,0.068151216,0.000117622,2.82E-16,89.99,1.25,0.214914,89.99,0.000257217,4.65E-16,89.99,1.66,0.260965,89.99,0.000412981,5.66E-16,89.99,2.19,0.278455,89.99,0.000429093,3.58E-16,8.38E-17,3.6,0.743171,0.091468715,0.000396778,2.65E-16,6.36E-17,4.5,1.009682,0.093552576,0.000286219,1.48E-16,3.85E-17,5.8,1.391189,0.100322347,0.000216893,8.13E-17,3.04E-17,8,2.831177,0.137954215,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,9.00E-16,9.40E-16,1.076,0.38428552,2.422621237,8.668470458,466090722.4,5.335336626,216439.5518
296.22033,-14.72841,C,C,0.073895443,20.562,0.029,18.06,89.99,17.25,89.99,17.08,89.99,16.63,0.06,16.7,0.07,16.92,0.19,15.36,0.11,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,89.99,2.27E-05,9.08E-17,1.62E-17,0.75,0.12533,0.07140574,9.52E-05,2.28E-16,89.99,1.25,0.214914,89.99,0.000143979,2.60E-16,89.99,1.66,0.260965,89.99,9.82E-05,1.34E-16,89.99,2.19,0.278455,89.99,6.26E-05,5.22E-17,1.20E-17,3.6,0.743171,0.090059166,3.75E-05,2.50E-17,6.32E-18,4.5,1.009682,0.097733966,1.96E-05,1.01E-17,3.21E-18,5.8,1.391189,0.119209742,4.66E-05,1.75E-17,6.95E-18,8,2.831177,0.145475212,89.99,89.99,89.99,3.368,0.635793,89.99,89.99,89.99,89.99,4.618,1.107319,89.99,89.99,89.99,89.99,12.082,6.275804,89.99,89.99,89.99,89.99,22.194,4.739734,89.99,2.90E-16,89.99,0.98,0.07495,1.188365404,9.5220101,3326672898,5.065008668,116147.1795
