Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.30838,-14.840508,17.05,16.46,16.009999999999998,C   ,Sibbons,89.99,1.0400000000000027,0.25556000000000023,1.8011919611187461,9.010499119999999,1024469704.4510456,5.354115437722675,226003.64197755713
296.173828,-14.855554,17.64,16.97,16.58,Ce  ,Sibbons,89.99,1.0600000000000023,0.17171000000000025,1.4849437404497972,9.236726419999998,1724751057.9029236,5.209930787762568,162155.16548359997
296.080383,-14.858717,16.11,15.7,15.219999999999999,C:  ,Sibbons,89.99,0.8900000000000006,0.36638000000000004,2.3247700394197204,8.711506759999999,514643817.6269759,5.327727855688221,212680.5896387957
296.28244,-14.868937,17.28,16.72,16.48,Ce  ,Sibbons,89.99,0.8000000000000007,0.19500999999999968,1.5667871463000735,9.17386302,1492323644.367053,5.283530798477213,192101.51878546982
296.236908,-14.87212,17.82,17.07,16.75,Ce  ,Sibbons,89.99,1.0700000000000003,0.13209999999999988,1.3555014921730804,9.3435942,2205942561.201952,5.063007287165287,115613.16411299891
296.096558,-14.8814,17.78,17.19,16.96,C   ,Sibbons,89.99,0.8200000000000003,0.09114999999999984,1.233530806108648,9.4701377,2952145103.033994,5.0222336795681635,105252.80521949769
296.261414,-14.883708,17.740000000000002,17.07,16.72,Ce  ,Sibbons,89.99,1.0200000000000031,0.13909000000000016,1.3774949012477486,9.32473518,2112200689.2289255,5.086776797861124,122117.18874376596
296.431213,-14.889406,17.13,16.48,16.11,C:  ,Sibbons,89.99,1.0199999999999996,0.24566,1.7605971723030485,9.037209319999999,1089455059.215228,5.352681217480483,225258.51538788574
296.163086,-14.894488,16.55,15.88,15.330479999999998,C   ,Sibbons,89.99,1.0759999999999987,0.35466912000000017,2.2629195789483987,8.743102714239999,553480996.5744828,5.3274581575907245,212548.555394166
296.118591,-14.89873,16.69,16.03,15.66,C   ,Sibbons,89.99,1.0300000000000011,0.31198999999999977,2.05111494961475,8.85825098,721524329.6569352,5.3362923290562385,216916.37047901927
296.251007,-14.9064,17.76,17.09,16.7,Ce  ,Sibbons,89.99,1.0600000000000023,0.14375000000000004,1.3923550682035843,9.3121625,2051929805.9398005,5.103742074925796,126981.97423514436
296.35376,-14.912353,17.02,16.35,15.869480000000001,C   ,Sibbons,89.99,1.0759999999999987,0.27407411999999964,1.8796375826787535,8.96054802424,913162407.1172099,5.3510294944797785,224403.4318943577
296.223907,-14.922441,17.02,16.33,15.66248,C   ,Sibbons,89.99,1.0759999999999987,0.31154111999999956,2.0489960444296145,8.85946205824,723539188.1465665,5.336457611144748,216998.93937037195
296.332458,-14.951111,17.560000000000002,16.91,16.38188,C:  ,Sibbons,89.99,1.0759999999999987,0.2187438800000001,1.6547937807215094,9.109829011759999,1287742448.3899426,5.331102890962924,214339.83446136012
296.034485,-14.951339,17.37,16.71,16.32,C   ,Sibbons,89.99,1.0500000000000007,0.2248699999999999,1.6783015667434158,9.09330074,1239654724.7852156,5.3387435418611116,218144.13539005033
296.345795,-14.960103,16.71,16.07,15.65,C:  ,Sibbons,89.99,1.0600000000000005,0.31379999999999963,2.059681176597363,8.8533676,713456665.9483202,5.335637047773075,216589.3249761161
296.33786,-14.988564,16.53,15.73,14.993079999999997,C:  ,Sibbons,89.99,1.0759999999999987,0.3963500800000004,2.4908643675842304,8.64001016128,436526045.6130515,5.341960638845196,219766.06844780527
296.281311,-14.988667,16.96,16.35,16.0,C   ,Sibbons,89.99,0.9600000000000009,0.25654999999999994,1.8053025683067212,9.0078281,1018188294.7182721,5.35411728790455,226004.604800596
296.204498,-14.674287,18.12,17.55,17.21,C   ,Sibbons,89.99,0.9100000000000001,0.057399999999999785,1.1413004802139917,9.578205200000001,3786214374.7822485,5.152287653835089,141999.77421372462
296.247101,-14.722958,17.93,17.27,16.96,C   ,Sibbons,89.99,0.9699999999999989,0.09114999999999984,1.233530806108648,9.4701377,2952145103.033994,5.0222336795681635,105252.80521949769
296.244446,-14.75467,17.05,16.49,16.15,C:  ,Sibbons,89.99,0.9000000000000021,0.24170000000000014,1.7446165981330146,9.0478934,1116589141.1163242,5.3512826667130415,224534.28614900564
296.350891,-14.757086,16.78,16.22,15.78,C:  ,Sibbons,89.99,1.0000000000000018,0.2902699999999998,1.951057191091222,8.91685154,825755623.5499122,5.345029371306105,221324.43861107208
296.234558,-14.767653,16.76,16.04,15.499079999999998,C   ,Sibbons,89.99,1.0759999999999987,0.34111652000000015,2.1933933377375516,8.779667629039999,602098616.1561452,5.328603031740303,213109.60874248843
296.290405,-14.774523,17.43,16.84,16.62,Ce: ,Sibbons,89.99,0.8099999999999987,0.1623899999999996,1.4534162113879945,9.26187178,1827560572.1426446,5.175171809611566,149682.76933711953
