Id-main,Ra(J2000) deg,Dec(J2000) deg,J,Ks,Types,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
89.99,296.257843,-14.793209,17.71,16.81,C,0.9000000000000021,0.09084000000000025,1.2326506242932904,9.488310479999999,3078296722.987102,5.15012018365522,141292.84945982628
89.99,296.208191,-14.797331,17.470000000000002,16.38,C,1.0900000000000034,0.15254,1.420823069474702,9.30517568,2019182994.6671681,5.590207093044502,389230.7051601739
89.99,296.184326,-14.799191,17.63,16.71,C,0.9199999999999982,0.11393999999999971,1.2999899653754534,9.41489868,2599553022.0984373,5.29747854822862,198371.16699129125
89.99,296.274109,-14.800164,17.37,16.33,C,1.0400000000000027,0.15864000000000011,1.4409204332535828,9.28926688,1946555899.837866,5.6374803519623695,433990.62890966434
89.99,296.251343,-14.803117,17.21,16.08,C,1.1300000000000026,0.18765000000000007,1.5404584897005518,9.2136088,1635342787.949009,5.8403600517137,692404.77100536
89.99,296.191315,-14.818703,16.75,15.57,C   ,1.1799999999999997,0.2555999999999994,1.801357864669138,9.036395200000001,1087414700.928404,6.015984251050389,1037490.7922995144
89.99,296.212616,-14.82485,17.19,16.18,C   ,1.0100000000000016,0.18315,1.5245792338847222,9.225344799999998,1680137402.4841454,5.812196299440279,648927.6800928205
89.99,296.182983,-14.828946,17.400000000000002,16.509999999999998,C   ,0.8900000000000041,0.13668000000000013,1.3698720351950846,9.346538559999999,2220948867.5968447,5.4647203233957775,291554.8856557786
89.99,296.233093,-14.830748,17.19,16.24,C   ,0.9500000000000028,0.1696200000000001,1.4778147604897272,9.26063104,1822346848.2280097,5.7194738873785695,524172.08341096085
89.99,296.241516,-14.846167,18.21,16.07302,C   ,1.3490000000000002,0.1879641,1.5415730169330797,9.2127896272,1632261087.0139594,5.842268767983507,695454.5742596918
89.99,296.234772,-14.862573,17.51,16.61,C   ,0.9000000000000021,0.12448000000000004,1.3319257034553986,9.38140256,2406592506.0129085,5.371784933227289,235388.3329731693
89.99,296.153625,-14.886689,17.8,16.85,C   ,0.9499999999999993,0.08159999999999945,1.2067019095932736,9.517675200000001,3293632959.414949,5.099091200480764,125629.37537492864
89.99,296.183685,-14.962144,18.04,16.75,C   ,1.2899999999999991,0.1046999999999998,1.2726236800229034,9.4442634,2781399677.7483463,5.235545027089072,172006.5666173032
89.99,296.812988,-14.611956,17.990000000000002,17.12,C   ,0.870000000000001,0.019229999999999636,1.045273643909939,9.71588706,5198607870.968606,4.900661652676889,79553.93253176044
89.99,295.72052,-15.125569,17.43,15.96922,C   ,1.3490000000000002,0.19263509999999998,1.5582426964067972,9.2006076592,1587112306.5527983,5.86971885050124,740830.4941159253
89.99,295.776978,-15.241439,18.04,17.18,C   ,0.8599999999999994,0.005530000000000035,1.0128147091596968,9.75942566,5746794401.46291,4.890291811630478,77676.88687216573
89.99,296.190338,-14.641755,17.39,16.33,C   ,1.0600000000000023,0.15864000000000011,1.4409204332535828,9.28926688,1946555899.837866,5.6374803519623695,433990.62890966434
89.99,296.32608,-14.666169,17.38,16.44,C   ,0.9399999999999977,0.1452199999999998,1.3970758967824897,9.32426624,2109921220.183921,5.532524672109906,340819.6860915154
89.99,296.335388,-14.681108,18.19,17.03,C   ,1.1600000000000001,0.0400199999999995,1.0965286919928694,9.64981644,4464948356.313728,4.9381049377365285,86717.13833915754
89.99,296.539612,-14.704988,17.39,15.51522,C   ,1.3490000000000002,0.2744990999999999,1.881477807177842,8.9871063472,970747648.4957497,5.968262186124995,929527.3785541411
89.99,296.099152,-14.708244,17.28,16.2,C   ,1.0800000000000018,0.1745,1.4945140423664582,9.247904,1769717722.2159884,5.754160259355307,567754.0741446037
89.99,296.374054,-14.711063,17.35,16.45,C   ,0.9000000000000021,0.14400000000000002,1.3931568029453032,9.327447999999999,2125435842.1429305,5.522851495595248,333312.419083244
89.99,296.075775,-14.711885,17.94,17.03,C   ,0.9100000000000001,0.0400199999999995,1.0965286919928694,9.64981644,4464948356.313728,4.9381049377365285,86717.13833915754
89.99,296.341431,-14.712852,17.12,15.78,C   ,1.3400000000000016,0.20114999999999997,1.5890955079691365,9.178400799999999,1507998119.6344187,5.914893333862092,822040.7254883101
89.99,296.110779,-14.725801,16.95,15.296019999999999,C   ,1.3490000000000002,0.3501230999999998,2.239355790042386,8.789878955199999,616423170.9456197,5.500444025528347,316551.2446952361
89.99,295.977081,-14.726664,17.38,16.15,C   ,1.2300000000000004,0.18450000000000003,1.5293257464187788,9.221824,1666571689.2101848,5.8208023012006285,661915.1192282644
89.99,296.08786,-14.740214,17.03,15.83,C   ,1.200000000000001,0.19889999999999994,1.5808839853688907,9.1842688,1528511814.7929869,5.90360227213595,800944.2208913809
89.99,296.171387,-14.745203,17.82,16.9,C   ,0.9200000000000017,0.07005000000000017,1.1750328278061026,9.554381099999999,3584108100.7507133,5.042779958145431,110351.93634939684
89.99,296.342804,-14.764064,18.0,16.95,C   ,1.0500000000000007,0.058499999999999996,1.144194879816986,9.591087,3900201095.919567,4.9952848742784655,98920.17460749405
89.99,296.106384,-14.767224,17.42,16.509999999999998,C   ,0.9100000000000037,0.13668000000000013,1.3698720351950846,9.346538559999999,2220948867.5968447,5.4647203233957775,291554.8856557786
89.99,296.304626,-14.767883,17.560000000000002,16.52,C   ,1.0400000000000027,0.13546000000000002,1.366029253952324,9.34972032,2237279895.381887,5.455042846094335,285129.95536556735
89.99,296.333038,-14.770712,18.04,17.18,C   ,0.8599999999999994,0.005530000000000035,1.0128147091596968,9.75942566,5746794401.46291,4.890291811630478,77676.88687216573
89.99,296.162018,-14.82305,17.25,16.21,C   ,1.0399999999999991,0.17327999999999988,1.4903216138902975,9.25108576,1782730767.9978411,5.745608145641486,556683.2392220467
89.99,296.167816,-14.842195,17.52,16.53,C   ,0.9899999999999984,0.1342399999999998,1.3621972525249768,9.35290208,2253731008.0875716,5.445375915457684,278853.3815965217
89.99,296.066071,-14.844581,17.240000000000002,16.23,C   ,1.0100000000000016,0.17083999999999988,1.4819720058967727,9.25744928,1809044624.8120537,5.728261945943837,534886.880655753
89.99,296.364624,-14.865284,17.25,16.12,C   ,1.129999999999999,0.18584999999999993,1.5340870363948567,9.2183032,1653115507.7973373,5.829275513503751,674956.0795125968
89.99,296.297241,-14.869897,17.29,16.14,C   ,1.1499999999999986,0.18494999999999992,1.5309111988704607,9.2206504,1662074169.0197005,5.8236416469898025,666256.7883464479
89.99,296.207458,-14.896397,17.19,16.13,C   ,1.0600000000000023,0.18540000000000004,1.5324982949611667,9.219476799999999,1657588786.13359,5.82646609769029,670603.9353354962
89.99,296.368011,-14.913227,16.76,14.95422,C   ,1.3490000000000002,0.46950612000000014,2.947855016958383,8.4971427202,314154091.44152665,5.047822108281242,111640.5862191494
89.99,296.08905,-14.945495,18.44,15.350819999999999,C   ,1.3490000000000002,0.33121709999999993,2.1439620811142936,8.8391858032,690535170.7117175,5.637402379358674,433912.7178535248
89.99,296.06134,-14.955141,18.03,17.03,C   ,1.0,0.0400199999999995,1.0965286919928694,9.64981644,4464948356.313728,4.9381049377365285,86717.13833915754
89.99,295.969788,-14.97507,17.490000000000002,16.53,C   ,0.9600000000000009,0.1342399999999998,1.3621972525249768,9.35290208,2253731008.0875716,5.445375915457684,278853.3815965217
89.99,296.090485,-15.010141,18.0,16.669999999999998,C   ,1.3300000000000018,0.11716000000000015,1.3096643323018151,9.404665519999998,2539016481.408686,5.319822615172862,208844.29453492307
89.99,295.9715833,-14.87727778,17.525000000000002,15.693,C,1.3490000000000002,0.2131649999999996,1.6336725055467949,9.14706568,1403025873.4367805,5.96660864004086,925994.9965199778
89.99,295.9795,-14.88288889,17.459,15.75672,C,1.3490000000000002,0.2021976,1.5929333322283965,9.1756686592,1498541101.729746,5.9199849980885,831735.0398350875
89.99,295.9872917,-14.71725,17.719,15.537859999999998,C,1.3490000000000002,0.2666883000000002,1.8479418459007617,9.007476913599998,1017365283.2319597,5.99292018895316,983830.2889561424
89.99,296.0039167,-14.86283333,18.206,16.53684,C,1.3490000000000002,0.13340551999999972,1.359582356361349,9.35507840384,2265053184.163253,5.43877120552755,274644.6892218096
89.99,296.0052083,-14.88833333,16.732,15.18152,C,1.3490000000000002,0.3890419199999995,2.4492996475334166,8.691463763200002,491432374.1990733,5.251573191163445,178473.27422103254
89.99,296.0104583,-14.74452778,16.783,15.23666,C,1.3490000000000002,0.3695223599999995,2.341652033900304,8.73928568512,548637747.9990975,5.366405416994393,232490.6100085073
89.99,296.01275,-14.74005556,17.353,15.549979999999998,C,1.3490000000000002,0.2625069,1.8302351845586033,9.0183820048,1043234653.6365279,6.00330778014,1007645.5241393863
89.99,296.0195,-14.78566667,17.726,16.29144,C,1.3490000000000002,0.16334431999999977,1.4566134640796118,9.27699801344,1892334962.6622317,5.67318732289519,471180.51540725667
89.99,296.0288333,-14.90255556,17.271,14.768320000000001,C,1.3490000000000002,0.5369336799999997,3.4429734998062833,8.334305162800002,215926110.97929862,5.06434044814311,115968.60903984986
89.99,296.0429167,-14.78219444,16.833000000000002,15.163839999999999,C,1.3490000000000002,0.3953006400000003,2.484852647264491,8.6763489544,474623190.49548227,5.219842835804869,165898.6438257199
89.99,296.048125,-14.89977778,17.44,15.748759999999999,C,1.3490000000000002,0.20255580000000004,1.5942477032712816,9.1747344736,1495321141.502124,5.921701462997765,835028.8163695125
89.99,296.0512083,-14.72680556,17.388,15.234459999999999,C,1.3490000000000002,0.37030116000000035,2.345854976412194,8.737254574719998,546077867.1913188,5.361315922140662,229781.9560669541
89.99,296.0512917,-14.86669444,17.477,15.55806,C,1.3490000000000002,0.25971929999999954,1.8185251011068413,9.025652065600001,1060845321.9568148,6.009104644505221,1021185.5116537057
89.99,296.053,-14.92319444,17.744,16.01412,C,1.3490000000000002,0.19061460000000005,1.551010007507121,9.205877123199999,1606486658.5468795,5.858063786138774,721213.3981886768
89.99,296.0642083,-14.73602778,17.490000000000002,15.847059999999997,C,1.3490000000000002,0.19813230000000007,1.5780919337970876,9.1862709616,1535574747.716057,5.899640797190151,793671.5214045272
89.99,296.0672917,-14.90311111,17.914,15.945379999999998,C,1.3490000000000002,0.19370790000000002,1.562096646300423,9.1978097968,1576920491.8389814,5.875767026140524,751219.7999555437
89.99,296.0719583,-14.84902778,17.252000000000002,15.822959999999998,C,1.3490000000000002,0.19921680000000005,1.5820375960573956,9.1834425856,1525606693.9184437,5.905221001687129,803935.1207497478
89.99,296.0726667,-14.85652778,17.653000000000002,16.167379999999998,C,1.3490000000000002,0.18371790000000007,1.5265741357588172,9.223863716799999,1674417355.2731771,5.815832494376954,654383.7322318351
89.99,296.076875,-14.878,17.63,15.949800000000002,C,1.3490000000000002,0.1935089999999999,1.561381394556094,9.198328528,1578805126.8166652,5.874653138951175,749295.5251242664
89.99,296.0774167,-14.78311111,17.357,15.71544,C,1.3490000000000002,0.2054231999999998,1.6048084410288372,9.1672562944,1469793405.143055,5.934983866452452,860961.7678370987
89.99,296.0783333,-14.78972222,17.293,15.289879999999998,C,1.3490000000000002,0.35224140000000004,2.250305076938588,8.784354428799999,608631504.3273348,5.485284086056192,305692.00895712036
89.99,296.0819167,-14.75133333,17.259,15.86998,C,1.3490000000000002,0.19710089999999994,1.5743485917039988,9.1889608528,1545115156.9529457,5.894232927213938,783849.9359914347
89.99,296.0848333,-14.78113889,17.731,15.954199999999998,C,1.3490000000000002,0.19331100000000004,1.5606697045247113,9.198844911999998,1580683471.1612806,5.873540906382619,747379.0268256061
89.99,296.0854167,-14.8265,17.869,15.969379999999997,C,1.3490000000000002,0.1926279000000001,1.5582168631188296,9.200626436799999,1587180930.0457873,5.869677926557972,740760.6883090622
89.99,296.0927917,-14.89219444,17.652,15.360459999999998,C,1.3490000000000002,0.3278913000000001,2.127606458587284,8.8478594896,704465111.4566109,5.661283410395446,458440.95693967387
89.99,296.1002083,-14.78658333,17.418,15.25342,C,1.3490000000000002,0.3648200999999993,2.31643490265492,8.751549179200001,564350844.4173837,5.397698171085397,249860.8258477912
89.99,296.103625,-14.72475,17.162,14.962919999999999,C,1.3490000000000002,0.46642632000000006,2.9270242464971212,8.5045804372,319580621.6444204,5.048522793203293,111820.85103058603
89.99,296.1045,-14.84272222,17.89,15.093379999999998,C,1.3490000000000002,0.42024348000000034,2.6317430214679005,8.616111995799999,413154032.3573921,5.120647966559389,132022.50431471775
89.99,296.106625,-14.87427778,17.696,16.14138,C,1.3490000000000002,0.1848878999999999,1.53069230871019,9.2208123568,1662694104.1633208,5.823250700040194,665657.3014348291
89.99,296.1095,-14.93286111,17.701,15.575059999999999,C,1.3490000000000002,0.2538543,1.7941316186524188,9.040947985599999,1098874222.0423644,6.0182847768155705,1043001.1248819686
89.99,296.1097083,-14.74066667,17.274,15.807699999999999,C,1.3490000000000002,0.19990350000000004,1.5845410691695068,9.181651672,1519328456.143296,5.908697392720089,810396.1940248625
89.99,296.111,-14.85966667,17.229,15.003699999999998,C,1.3490000000000002,0.45199020000000045,2.8313281052144217,8.539443666999999,346292963.5061945,5.0575326500787385,114164.91300999899
89.99,296.1127917,-14.86825,17.334,15.387459999999999,C,1.3490000000000002,0.3185762999999997,2.0824582344284384,8.8721530096,744994402.3319509,5.72672029548041,532991.5152254336
89.99,296.1151667,-14.76961111,17.248,15.247639999999999,C,1.3490000000000002,0.36681419999999987,2.327095465965942,8.7463485664,557633127.8394,5.384313683611501,242277.8347031198
89.99,296.1187083,-14.84547222,18.091,15.854659999999999,C,1.3490000000000002,0.1977903,1.5768497006716513,9.187162897599999,1538731688.1511917,5.8978584377262795,790420.9410416471
89.99,296.1207083,-14.84447222,17.611,15.947359999999998,C,1.3490000000000002,0.19361880000000006,1.5617761989068577,9.198042169599999,1577764461.7589788,5.875268467176241,750357.9136334076
89.99,296.1269167,-14.78975,16.794,14.71222,C,1.3490000000000002,0.5454047799999997,3.5107894126363823,8.313847456300001,205990625.4724044,5.061048460998258,115092.88088290709
89.99,296.1280417,-14.7905,17.6,15.676919999999999,C,1.3490000000000002,0.21871259999999992,1.6546745987203806,9.132597539199999,1357055280.253673,5.985263339400355,966636.8325635369
89.99,296.1295,-14.78983333,17.457,15.884439999999996,C,1.3490000000000002,0.19645020000000016,1.5719915238439435,9.1906578784,1551164576.7660112,5.890771222175171,777626.8045598684
89.99,296.3658333,-14.8525,17.312,15.692519999999998,C,1.3490000000000002,0.21333059999999993,1.6342955568715651,9.1466337952,1401631325.7690105,5.967215057388519,927288.8919807214
89.99,296.3695417,-14.87288889,16.962,15.28732,C,1.3490000000000002,0.3531245999999997,2.2548860509073907,8.782051043200001,605412025.441915,5.478990389555234,301293.9350514686
89.99,296.3714583,-14.90411111,17.297,15.296639999999998,C,1.3490000000000002,0.3499091999999999,2.2382531274850583,8.790436806399999,617215475.1690849,5.501979501378047,317672.41262999305
89.99,296.3826667,-14.75219444,16.95,15.5389,C,1.3490000000000002,0.26632949999999944,1.8464157668331125,9.008412664000002,1019559707.4266095,5.993890067762983,986029.8619466537
89.99,296.4017917,-14.73822222,17.302,15.7943,C,1.3490000000000002,0.20050649999999995,1.5867426672389346,9.180079048,1513836763.9762337,5.911713236650458,816043.3624297804
89.99,296.4022917,-14.87413889,17.012,15.62436,C,1.3490000000000002,0.23684579999999977,1.7252252271400217,9.0853061536,1217043646.8016648,6.02114655342165,1049896.6583186453
89.99,296.4063333,-14.80080556,17.17,15.186199999999998,C,1.3490000000000002,0.38738520000000065,2.439974007944276,8.695464741999999,495980659.7971439,5.260399616465945,182137.60286108375
89.99,296.4102083,-14.84980556,17.09,15.551939999999998,C,1.3490000000000002,0.26183069999999997,1.8273877110062315,9.0201455344,1047479505.2194982,6.0047976769294085,1011108.3034536602
89.99,296.4211667,-14.74713889,17.334,15.880119999999998,C,1.3490000000000002,0.19664460000000003,1.5726953401962518,9.1901508832,1549354804.4447408,5.89180944196559,779488.014774186
89.99,296.4267083,-14.75402778,17.289,15.88066,C,1.3490000000000002,0.19662029999999994,1.5726073459222767,9.1902142576,1549580910.461977,5.891679851252006,779255.455202873
89.99,296.4300833,-14.76258333,17.277,15.669939999999999,C,1.3490000000000002,0.22112069999999973,1.6638750136227465,9.1263172144,1337572140.1121802,5.992274675841562,982369.0601366711
89.99,296.436125,-14.89513889,17.403000000000002,15.72004,C,1.3490000000000002,0.20383619999999958,1.5989548475650124,9.1713951904,1483867730.5651608,5.927733816003749,846708.2979856378
89.99,296.4425,-14.76263889,16.974,15.068859999999999,C,1.3490000000000002,0.4289235600000003,2.6848718408373737,8.5951496026,393685666.0716935,5.096654652533548,124926.52295123046
89.99,296.461375,-14.85475,17.220000000000002,15.42526,C,1.3490000000000002,0.3055352999999994,2.0208556830005286,8.9061639376,805682513.060632,5.8124714518362905,649338.9461528438
89.99,296.4752083,-14.89816667,17.07,15.656139999999999,C,1.3490000000000002,0.22588169999999996,1.6822157701167997,9.1139005264,1299871812.9373071,6.004147181769987,1009594.9783799063
89.99,296.4792917,-14.69538889,16.508,15.01824,C,1.3490000000000002,0.44684303999999964,2.797969912061422,8.551874058400001,356347780.7026494,5.063389101964569,115714.85139870293
89.99,296.5227083,-14.84297222,17.42,15.52728,C,1.3490000000000002,0.27033839999999953,1.8635386306933215,8.997957452800001,995307903.7043679,5.98223141429831,959911.9854364733
89.99,296.545625,-14.90069444,17.223,15.27922,C,1.3490000000000002,0.3559190999999995,2.269442062804475,8.7747629872,595337154.2842374,5.459197163466592,287870.5008916423
89.99,296.337067,-14.850516,16.724,15.623,C  ,1.1010000000000009,0.23731499999999972,1.7270901209750538,9.08408248,1213619315.7843518,6.021546331961579,1050863.5584611718
89.99,296.306183,-14.863027,17.251,15.23546,C  ,1.3490000000000002,0.3699471599999997,2.343943613640918,8.73817780672,547239965.3425744,5.363625883657564,231007.3954916723
89.99,296.289734,-14.876258,17.204,15.921,C  ,1.2830000000000013,0.19480499999999998,1.5660477503732846,9.19494856,1566565507.3031068,5.881849297658699,761814.6107021397
89.99,296.316101,-14.679276,17.243000000000002,16.108999999999998,C  ,1.134000000000004,0.18634500000000007,1.5358365543789023,9.217012239999999,1648208843.3981323,5.832348339438832,679748.6276172097
89.99,296.343781,-14.74656,17.237000000000002,16.058,C  ,1.179000000000002,0.18863999999999995,1.5439740615425492,9.21102688,1625649369.7453978,5.846349864074399,702020.612733763
89.99,296.363739,-14.759742,16.328,14.89206,C  ,1.3490000000000002,0.4915107599999997,3.1010642189758246,8.4440015146,277972296.20133775,5.051403759021903,112565.09935698708
89.99,296.313934,-14.783896,17.188000000000002,15.506419999999999,C  ,1.3490000000000002,0.27753510000000015,1.8946766373305124,8.9791884592,953209713.2997375,5.956908410538123,905541.6087989727
89.99,296.193542,-14.678253,17.288,16.001,C  ,1.286999999999999,0.19120499999999993,1.5531199560842082,9.20433736,1600801048.1887703,5.861504614063626,726950.1224904674
89.99,296.184784,-14.717754,17.235,15.969000000000001,C  ,1.2659999999999982,0.19264499999999993,1.5582782178770618,9.20058184,1587017954.0944843,5.869775113734182,740926.4755765545
89.99,296.138214,-14.72313,17.027,15.393719999999998,C  ,1.3490000000000002,0.31641660000000016,2.0721280990164517,8.877785507199999,754719388.8106891,5.741475188264313,551410.6987640169
89.99,296.197662,-14.763362,16.975,15.405199999999999,C  ,1.3490000000000002,0.3124559999999996,2.0533169866869496,8.888114752,772884774.5598903,5.768012577646042,586155.1399660023
89.99,296.208893,-14.769947,16.825,15.687999999999999,C  ,1.1370000000000005,0.21489000000000003,1.640174290088344,9.142566879999999,1388567128.4856806,5.972777427101338,939241.8322974661
89.99,296.199615,-14.7809,18.214000000000002,17.131,C  ,1.083000000000002,0.016688999999999732,1.0391757414505831,9.723962358,5296175378.804687,4.897923322172731,79053.90403007151
89.99,296.180084,-14.825297,17.031000000000002,15.827,C  ,1.2040000000000024,0.199035,1.5813754779412101,9.18391672,1527273161.3443394,5.9042932206579275,802219.5115339237
89.99,296.212219,-14.830112,17.07,15.966000000000001,C  ,1.1039999999999992,0.19277999999999992,1.5587626823771652,9.20022976,1585731889.2810626,5.870541508238713,742235.1344009246
89.99,296.194489,-14.842676,16.814,15.498,C  ,1.3160000000000007,0.2804399999999996,1.9073921898168238,8.971612480000001,936725795.5632073,5.945160208397282,881373.9461366769
89.99,296.202057,-14.847754,16.978,15.46064,C  ,1.3490000000000002,0.2933291999999996,1.9648490897446182,8.9379974464,866956778.1402893,5.883399564949139,764538.8605442581
89.99,296.164886,-14.853178,17.017,14.85794,C  ,1.3490000000000002,0.5035892400000002,3.1885206942069986,8.4148319854,259915383.94143173,5.056806349180585,113974.14663808777
89.99,296.179565,-14.858191,17.141000000000002,15.731279999999998,C  ,1.3490000000000002,0.20334240000000006,1.597137842668369,9.1726830208,1488274431.9910307,5.925426572769368,842221.9828687723
89.99,296.188385,-14.861088,17.351,16.112,C  ,1.2390000000000008,0.18621000000000001,1.5353592153349478,9.21736432,1649545578.4496207,5.831512127447963,678441.0653483152
89.99,296.178772,-14.868636,17.278000000000002,15.63782,C  ,1.3490000000000002,0.2322020999999994,1.7068765033753317,9.0974169232,1251459856.6237214,6.015731670579392,1036887.5755051152
89.99,296.168549,-14.87782,17.022000000000002,15.42598,C  ,1.3490000000000002,0.3052868999999996,2.019700160554356,8.9068117648,806885228.1473074,5.8140161323489945,651652.5999680178
89.99,296.206696,-14.92662,16.797,14.93602,C  ,1.3490000000000002,0.47594892,2.991912718967386,8.4815833582,303098200.6672445,5.0474905722709025,111555.39344775536
89.99,296.345673,-14.834577,17.019000000000002,15.828,C  ,1.1910000000000025,0.19898999999999997,1.581211630107925,9.18403408,1527685934.2579043,5.904063093889693,801794.5388755462
89.99,296.346741,-14.855356,17.12,15.951999999999998,C  ,1.1680000000000028,0.19341000000000005,1.5610255089819134,9.19858672,1579744019.8158062,5.874097444224177,748337.388843005
89.99,296.365631,-14.891643,15.362,14.248,C  ,1.1140000000000008,0.6184879999999997,4.15420572588665,8.13965424,137928572.03162956,4.862111038623122,72796.59040671593
89.99,296.335785,-14.902986,17.033,15.951999999999998,C  ,1.081000000000003,0.19341000000000005,1.5610255089819134,9.19858672,1579744019.8158062,5.874097444224177,748337.388843005
89.99,296.275116,-14.926181,18.121000000000002,17.053,C  ,1.0680000000000014,0.0347069999999996,1.0831958812987033,9.666701154,4641957436.908377,4.925903235050583,84314.68756749594
89.99,296.293854,-14.708783,17.337,16.274,C  ,1.0629999999999988,0.16547199999999984,1.4637671619518318,9.271449023999999,1868310368.508107,5.689069637545927,488730.71925956616
89.99,296.299103,-14.783449,17.28,15.555639999999999,C  ,1.3490000000000002,0.26055420000000007,1.8220244477586034,9.023474646399999,1055539880.2430416,6.007464287949973,1017335.7071911863
89.99,296.134644,-14.67692,17.150000000000002,15.663,C  ,1.3490000000000002,0.22351499999999946,1.6730734213095177,9.12007288,1318477976.9483547,5.998578661202574,996732.5960931892
89.99,296.121368,-14.679315,17.159000000000002,15.959,C  ,1.2000000000000028,0.193095,1.5598936853644312,9.19940824,1582735122.8563132,5.872323722082283,745287.3023069963
89.99,296.170105,-14.696488,17.166,16.019,C  ,1.147000000000002,0.19039500000000006,1.5502259411325885,9.20644984,1608606576.8504274,5.856776654353023,719079.0804040224
89.99,296.20285,-14.700215,16.915,15.21548,C  ,1.3490000000000002,0.37702007999999987,2.382429620610543,8.7204965068,525407789.03319776,5.319395470697644,208638.9895272166
89.99,296.187347,-14.717557,17.471,16.421,C  ,1.0500000000000007,0.14753800000000006,1.4045525740706553,9.318220896,2080754756.1104193,5.55086803096577,355523.2693220563
89.99,296.198029,-14.719869,17.406000000000002,15.608499999999998,C  ,1.3490000000000002,0.2423175000000004,1.7470989391145961,9.071035959999998,1177703484.462789,6.024119423348091,1057108.155410436
89.99,296.103516,-14.723016,17.247,16.0,C  ,1.2469999999999999,0.19124999999999995,1.553280893010544,9.20422,1600368519.945968,5.861765691067081,727387.2614026419
89.99,296.151001,-14.726998,16.672,15.416,C  ,1.2560000000000002,0.3087299999999993,2.0357760463561356,8.897832160000002,790373116.7251182,5.7922778668357635,619837.5277449564
89.99,296.159454,-14.733295,17.318,15.80478,C  ,1.3490000000000002,0.2000349,1.5850205599439036,9.181308980799999,1518130063.9295342,5.909357521225563,811628.9345528123
89.99,296.179535,-14.737016,16.865000000000002,15.19446,C  ,1.3490000000000002,0.38446115999999986,2.4236012063774988,8.7025262986,504111144.50998145,5.276397298857062,188971.93010752992
89.99,296.179321,-14.742605,17.215,15.774919999999998,C  ,1.3490000000000002,0.20137860000000005,1.589932181865996,9.1778046112,1505929397.1175704,5.916013465171541,824163.6675668298
89.99,296.207184,-14.745038,16.806,15.252759999999999,C  ,1.3490000000000002,0.36504780000000014,2.3176497247277945,8.750955337599999,563579694.8867079,5.396161727043229,248978.43171451936
89.99,296.179443,-14.752915,16.463,15.164,C  ,1.2990000000000013,0.39524399999999993,2.484528597840593,8.67648574,474772701.588847,5.2201182570479805,166003.88693651202
89.99,296.203827,-14.755259,17.767,16.528,C  ,1.2390000000000008,0.13448400000000005,1.3629627918779408,9.352265727999999,2250431136.46171,5.447308327444715,280096.91624715447
89.99,296.181671,-14.7577,16.975,15.874,C  ,1.1010000000000009,0.19691999999999996,1.5736929528104615,9.18943264,1546794574.2055779,5.89327439877767,782121.8138233994
89.99,296.202637,-14.773767,17.096,15.60486,C  ,1.3490000000000002,0.24357329999999955,1.7521581376056894,9.067760833600001,1168855523.8559072,6.024279658587197,1057498.2529982973
89.99,296.194275,-14.821965,17.096,15.831999999999999,C  ,1.2640000000000011,0.19881000000000001,1.580556408521512,9.18450352,1529338141.8063955,5.903140693545266,800093.4103760502
89.99,296.163879,-14.827393,16.905,14.9833,C  ,1.3490000000000002,0.45921179999999984,2.878802028274946,8.522003503,332662236.5220067,5.0517571028971515,112656.72007679299
89.99,296.170105,-14.844587,17.154,15.29992,C  ,1.3490000000000002,0.3487775999999996,2.232428714648665,8.7933880192,621423995.8237607,5.5101154984894976,323679.72652152396
89.99,296.156158,-14.860965,16.908,15.564,C  ,1.3440000000000012,0.2576699999999996,1.8099642630504162,9.03099664,1073981103.2546299,6.012780593241924,1029865.6980306344
89.99,296.171783,-14.865685,16.905,15.55462,C  ,1.3490000000000002,0.2609060999999997,1.82350139546056,9.0225568912,1053311658.5798768,6.006748276686604,1015659.8312189888
89.99,296.178711,-14.876316,17.87,16.65,C  ,1.2200000000000024,0.11960000000000015,1.3170431381998418,9.396911199999998,2494084710.409287,5.336977028343095,217258.62586237883
89.99,296.155457,-14.878673,17.425,15.54608,C  ,1.3490000000000002,0.2638523999999993,1.8359142806159505,9.014872940800002,1034839365.0015541,6.000184941815405,1000425.9349517652
89.99,296.19754,-14.883656,17.666,16.05894,C  ,1.3490000000000002,0.18859769999999995,1.5438236867967328,9.2111371984,1626062365.5914416,5.846095511587167,701609.581928817
89.99,296.201691,-14.886331,16.485,14.861379999999999,C  ,1.3490000000000002,0.5023714800000003,3.1795926178566454,8.417772875799999,261681412.7702482,5.056237589442733,113824.98177479801
89.99,296.089813,-14.905375,17.696,16.20762,C  ,1.3490000000000002,0.17357036000000015,1.4913183441989448,9.250328501119998,1779625012.5973942,5.747651065714881,559308.0443784421
89.99,296.17276,-14.922873,16.332,15.190999999999999,C  ,1.1410000000000018,0.3856860000000002,2.430446132630982,8.69956831,500689299.54910856,5.269631812997643,186050.91618702293
89.99,296.209412,-14.569217,17.253,15.47068,C  ,1.3490000000000002,0.2898653999999996,1.9492403820483801,8.9470310368,885178866.7657931,5.901451090199149,796986.7297047521
89.99,296.040436,-14.607334,17.963,16.56156,C  ,1.3490000000000002,0.13038967999999995,1.3501738115352948,9.362621596959999,2304738183.2571926,5.414644469032702,259803.18387856922
