Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.18277,-14.74815,17.830000000000002,16.62,15.224337985343265,C,Whitelock,89.99,1.548000000000001,0.3077649982064825,2.03125757641347,8.91581194963983,823781338.8451012,5.8878113126414995,772344.952483427
296.21729,-14.77647,18.17,16.99,15.356136801355719,C,Whitelock,89.99,1.548000000000001,0.2699387380109082,1.8618244874209113,9.01366848476578,1031973356.3806686,6.043870942911816,1106294.983057715
296.22229,-14.90997,18.75,17.42,15.825096169895698,C,Whitelock,89.99,1.548000000000001,0.19087163405365054,1.5519282332781235,9.218215082703205,1652780128.6961615,5.906869784392093,806993.0312187922
296.22934,-14.65254,17.78,16.59,15.202098143208273,C,Whitelock,89.99,1.548000000000001,0.3141478328992253,2.061331466617776,8.899299556289703,793048149.8857833,5.849493734441018,707120.9989852844
296.24048,-14.84939,18.900000000000002,17.38,15.322732460068051,C,Whitelock,89.99,1.548000000000001,0.279525783960469,1.9033812375149244,8.988866796894266,974690643.0520473,6.0174433042220965,1040982.2018019818
296.29919,-14.69143,17.36,16.22,14.809858301073278,C,Whitelock,89.99,1.548000000000001,0.4908665984955589,3.0964680162574867,8.457395100488888,286678484.85909414,5.057387819553014,114126.84711610797
296.17957,-14.77527,17.82,16.56,15.033896959220725,C,Whitelock,89.99,1.548000000000001,0.3855684291662591,2.4297882589647046,8.715586211684332,519500789.2381089,5.347683183921457,222681.01075906973
296.24246,-14.91158,18.75,17.21,15.242132854730567,C,Whitelock,89.99,1.548000000000001,0.3026578706923271,2.007510709026658,8.92902408851895,849227576.8718636,5.916360581476781,824822.6559184884
296.23649,-14.85697,18.98,17.73,15.791374670178138,C,Whitelock,89.99,1.548000000000001,0.19205188654376515,1.5561515388757226,9.21516176951128,1641200987.1377838,5.9126062544969775,817723.0776169786
296.22876,-14.79337,18.55,17.25,15.416894985908149,C,Whitelock,89.99,1.548000000000001,0.252501139044361,1.7885502200155674,9.058779553292238,1144931629.7144158,6.066538068465941,1165569.2153572955
296.2464,-14.73473,18.95,17.32,15.039610565687978,C,Whitelock,89.99,1.548000000000001,0.38288303412665003,2.4148103807650854,8.722170800321454,527437252.3605911,5.364829273055918,231648.38303115818
296.24295,-14.83836,18.2,17.06,15.483297353883243,C,Whitelock,89.99,1.548000000000001,0.23344365943550915,1.7117630970792552,9.108081253040337,1282570518.9443536,6.0538511744405135,1132012.374781422
296.26687,-14.74039,18.21,16.86,14.965854354448124,C,Whitelock,89.99,1.548000000000001,0.4175484534093812,2.615462234007918,8.637171192240197,433681795.4274373,5.177576146052441,150513.73955703506
296.23883,-14.87026,19.29,17.5,14.97708827664539,C,Whitelock,89.99,1.548000000000001,0.41226850997666675,2.5838572107171776,8.650117613537212,446804577.2288244,5.20077261852554,158771.52585005725
296.26569,-14.72024,19.580000000000002,17.78,15.336488671307904,C,Whitelock,89.99,1.548000000000001,0.27557775133463114,1.8861566161189192,8.99908035729731,997884684.8610196,6.029497704135133,1070280.724938486
296.21774,-14.78943,18.92,17.42,15.231691828608026,C,Whitelock,89.99,1.548000000000001,0.305654445189496,2.0214101645187683,8.921271950294773,834203389.8349321,5.899849508228055,794053.0317008983
296.29114,-14.6977,19.04,17.62,15.365571907540533,C,Whitelock,89.99,1.548000000000001,0.2672308625358668,1.8502519156898736,9.020673758619711,1048754309.967195,6.049562794440081,1120889.4833171146
296.21661,-14.79057,20.060000000000002,18.34,15.52500701372534,C,Whitelock,89.99,1.548000000000001,0.2214729870608272,1.6652252482342957,9.13904938247364,1377366076.6333823,6.027248259552129,1064751.497501207
296.29965,-14.69757,17.96,16.62,14.937935617368174,C,Whitelock,89.99,1.548000000000001,0.43067025983695784,2.6956919382581366,8.604996522879778,402713810.038722,5.129125684982192,134624.99029006172
296.28125,-14.67393,19.96,18.21,15.313966382265315,C,Whitelock,89.99,1.548000000000001,0.28204164828985423,1.9144395085383796,8.982358255874146,960192381.6562155,6.008924989036164,1020763.1631585943
296.28897,-14.81087,19.73,17.89,15.38932811878038,C,Whitelock,89.99,1.548000000000001,0.26041282991003056,1.8214314449641071,9.03831200902275,1092224738.7439845,6.060367073457691,1149124.471689413
296.25732,-14.77645,18.86,17.3,15.019010960350494,C,Whitelock,89.99,1.548000000000001,0.3925648486352675,2.4692487843760085,8.698430991146324,499379823.0700045,5.304828889367128,201757.12904466104
296.25696,-14.83051,20.1,18.37,15.495606619062826,C,Whitelock,89.99,1.548000000000001,0.22991090032896855,1.6978952772544111,9.117220500848958,1309846792.1916306,6.047411867155974,1115351.7862832027
296.19858,-14.71837,18.91,17.07,14.749769144902924,C,Whitelock,89.99,1.548000000000001,0.5191085018956252,3.3045208917196565,8.388145953351927,244425185.4429874,5.07043661652348,117607.93282636705
296.19682,-14.75119,19.490000000000002,17.43,14.719045671872786,C,Whitelock,89.99,1.548000000000001,0.5335485342197903,3.416241264739079,8.352738994093073,225288484.77562657,5.074977676024565,118844.1136601803
296.28424,-14.80892,20.3,18.1,14.973842514572667,C,Whitelock,89.99,1.548000000000001,0.4137940181508464,2.592949258618091,8.646377067494125,442972807.72619724,5.193856327170273,156263.06093591827
296.21631,-14.83196,20.17,18.0,14.732801883112641,C,Whitelock,89.99,1.548000000000001,0.5270831149370587,3.3657597685843217,8.368592202174332,233664212.65195128,5.073548611598367,118453.69475714283
296.29793,-14.74687,20.2,18.08,15.026523382830199,C,Whitelock,89.99,1.548000000000001,0.389034010069806,2.4492550381413722,8.707088607308835,509434798.33205885,5.326113402808628,211891.43531209396
296.25891,-14.88796,16.53,15.44,14.012713486054132,C,Whitelock,89.99,1.548000000000001,0.6867891786062388,4.861711443001653,8.00798769689449,101856253.2841041,4.408691984918485,25626.65869932618
296.17892,-14.82286,17.32,16.53,16.12,S,Whitelock,89.99,1.1999999999999993,0.17421999999999982,1.4935508040996912,9.261292860000001,1825126033.9376054,5.81992072898839,660572.8637943306
296.21545,-14.83469,17.25,16.53,16.13,S,Whitelock,89.99,1.120000000000001,0.17288000000000003,1.4889496088861776,9.264759439999999,1839752662.0261233,5.8125493263165735,649455.3912586002
296.27341,-14.80861,17.400000000000002,16.62,16.2,S,Whitelock,89.99,1.2000000000000028,0.16349999999999998,1.4571357047304205,9.2890255,1945474308.5827706,5.760061538450992,575521.4815262969
296.28308,-14.80497,17.26,16.55,16.15,S,Whitelock,89.99,1.110000000000003,0.17020000000000013,1.4797896996190298,9.2716926,1869358512.6239834,5.797693960805712,627615.9337435866
296.25427,-14.81764,17.970000000000002,17.25,16.63,S,Whitelock,89.99,1.3400000000000034,0.10018000000000016,1.259447300858705,9.47282832,2970491541.1085887,5.456309783258694,285962.9596464842
296.19156,-14.89296,17.560000000000002,16.85,16.44,S,Whitelock,89.99,1.120000000000001,0.1313399999999998,1.3531314867684139,9.37386416,2365179793.3695683,5.582925434221107,382759.0202281412
296.25522,-14.82579,16.62,15.86,15.45,S,Whitelock,89.99,1.1700000000000017,0.24299999999999988,1.7498466886246564,9.083359,1211599261.6462717,6.064982091899406,1161400.7225807148
296.29922,-14.8365,17.67,16.35,14.439734433380629,LAV,Whitelock,89.99,1.548000000000001,0.5821702745946082,3.820940497562649,8.23351848669402,171205805.2645476,5.022339054499109,105278.34630552273
296.19168,-14.82965,18.12,16.8,15.222856327760702,LAV,Whitelock,89.99,1.548000000000001,0.3081902339326783,2.033247438909717,8.91471186481616,821697309.2338886,5.885346295331093,767973.6078318962
296.28415,-14.81194,17.13,15.94,14.732539169330812,LAV,Whitelock,89.99,1.548000000000001,0.5272065904145182,3.366716833193624,8.3682894403036,233501373.9248908,5.073586469668111,118464.02098482268
296.23456,-14.7733,17.8,16.56,15.083297353883243,LAV,Whitelock,89.99,1.548000000000001,0.36235024367487556,2.3032986002891747,8.774599919613097,595113660.8396299,5.507719799079682,321899.12715714535
296.20154,-14.81282,18.98,17.3,15.222291433945513,LAV,Whitelock,89.99,1.548000000000001,0.30835235845763753,2.0340066030820303,8.914292448670091,820904145.2095762,5.884403055164502,766307.463056491
296.18323,-14.76308,18.19,16.94,15.403896959220726,LAV,Whitelock,89.99,1.548000000000001,0.25623157270365127,1.8039793948683096,9.049128921415655,1119770240.7629843,6.064480490260081,1160060.1017874428
296.27222,-14.76143,17.89,16.73,15.242697748545757,LAV,Whitelock,89.99,1.548000000000001,0.3024957461673674,2.0067614340717372,8.92944350466502,850048107.2180183,5.917233842813559,826482.8436738395
296.22778,-14.76111,18.150000000000002,17.01,15.919100116520848,LAV,Whitelock,89.99,1.548000000000001,0.1875814959217703,1.5402155223801273,9.22672667005038,1685491901.1080332,5.890532080914574,777198.7275938169
296.27774,-14.82287,18.26,17.17,15.807018853600798,LAV,Whitelock,89.99,1.548000000000001,0.19150434012397205,1.5541908225073588,9.216578272099284,1646562696.5678797,5.909953464443966,812743.4243516581
296.24905,-14.81619,17.29,16.92,15.91,LAV,Whitelock,89.99,1.379999999999999,0.18789999999999996,1.5413455041680337,9.2259027,1682297114.4275246,5.8921349916310835,780072.5425717324
296.25348,-14.76936,18.18,16.83,15.019134828043143,LAV,Whitelock,89.99,1.548000000000001,0.3925066308197227,2.4689178001212055,8.698573741230039,499543993.3082536,5.3051739278639705,201917.48484063125
296.24728,-14.76419,18.740000000000002,17.79,16.550740353318357,LAV,Whitelock,89.99,1.548000000000001,0.1159526696896469,1.306028546684985,9.422734321065683,2646880418.4882536,5.515239429301159,327521.209634051
296.24246,-14.82114,19.79,18.4,16.101691828608026,LAV,Whitelock,89.99,1.548000000000001,0.1766732949665245,1.5020116284961444,9.2549461859216,1798648028.1543064,5.833304477594873,681246.8036136882
296.17993,-14.75767,19.03,17.44,15.300051591810519,LAV,Whitelock,89.99,1.548000000000001,0.2860351931503806,1.932124880844683,8.972026955319965,937620200.3159403,5.994097751955827,986501.504569319
296.27051,-14.73481,19.19,17.7,15.376771118215498,LAV,Whitelock,89.99,1.548000000000001,0.26401668907215203,1.8366089192159165,9.028988825370343,1069027372.2218429,6.055287562609962,1135762.5976229405
296.18378,-14.68249,19.37,17.64,15.279169539565435,LAV,Whitelock,89.99,1.548000000000001,0.29202834214471984,1.9589725122723716,8.95652267887161,904737681.9349866,5.968943136798989,930985.9712979983
296.2677,-14.68061,19.400000000000002,17.6,15.600651197148004,LAV,Whitelock,89.99,1.548000000000001,0.1997631064185228,1.5840289202663538,9.19521284369528,1567519108.4568484,5.948268427415681,887704.5122243639
296.17764,-14.6424,18.43,17.47,16.14357980079084,LAV,Whitelock,89.99,1.548000000000001,0.1710603066940275,1.4827239638205956,9.26946698658255,1859803182.6729712,5.802477834166098,634567.5126419793
296.26511,-14.96155,17.87,17.09,16.38,LAV,Whitelock,89.99,1.490000000000002,0.13938000000000006,1.3784150301967966,9.35142394,2246073376.3317833,5.6244432740396615,421156.2732658423
296.21112,-14.91074,19.26,17.55,15.58557190754053,LAV,Whitelock,89.99,1.548000000000001,0.2040908625358675,1.5998927211096883,9.18401693861971,1527625638.4681246,5.966738455096289,926271.8272519188
296.30179,-14.90356,19.55,17.75,15.070527329455354,LAV,Whitelock,89.99,1.548000000000001,0.3683521551559834,2.33535095425396,8.75907297461147,574212939.2467625,5.464328115199423,291291.7034102773
296.18011,-14.75091,16.82,16.27,15.74,LAV,Whitelock,89.99,1.08,0.19384999999999997,1.562607843797264,9.21051005,1623715924.4257224,5.9212114469269705,834087.1815913463
296.22681,-14.75065,16.93,15.92,14.907301300508394,LAV,Whitelock,89.99,1.548000000000001,0.4450683887610549,2.7865599362996503,8.569692310757892,371272096.79512924,5.091074795808986,123331.72214126278
296.23346,-14.74996,17.51,16.93,16.45,LAV,Whitelock,89.99,1.0600000000000023,0.13,1.3489628825916535,9.378120000000001,2388471150.71288,5.57669885482575,377310.4684417589
296.24622,-14.86655,17.78,16.67,15.521339958655842,LAV,Whitelock,89.99,1.548000000000001,0.222525431865773,1.6692655549291056,9.136326707763246,1368758117.3821635,6.0301180366584335,1071810.572460273
296.26105,-14.73764,18.09,16.78,14.831974275515623,LAV,Whitelock,89.99,1.548000000000001,0.4804720905076567,3.023236279069567,8.482882434075226,304006195.2645842,5.056123374848607,113795.05101284577
296.2731,-14.75146,17.11,16.57,15.89,LAV,Whitelock,89.99,1.2199999999999989,0.1886,1.5438318628248198,9.2240918,1675296958.3697183,5.895642159042536,786397.5631259206
296.22696,-14.80191,14.280000000000001,13.66,13.27,RSG,Whitelock,89.99,1.0100000000000016,1.1000400000000004,12.59041368449543,7.257532639999999,18093918.924837872,3.579100789828295,3794.0302553238876
296.24005,-14.80796,14.540000000000001,13.94,13.59,RSG,Whitelock,89.99,0.9500000000000011,0.90048,7.952066440708723,7.593591679999999,39227594.743794404,3.188227527457109,1542.5083634830644
296.24301,-14.74652,13.9,13.3,12.92,RSG,Whitelock,89.99,0.9800000000000004,1.19734,15.752155849620292,7.135325,13656046.911326433,3.6342584215696294,4307.828662693323
296.22287,-14.71018,17.400000000000002,16.76,16.3,Ce  ,Sibbons,89.99,1.1000000000000014,0.1500999999999998,1.4128628308606328,9.3236913,2107129852.7008276,5.684112956253487,483184.4578131276
296.22888,-14.72012,17.3,16.56,16.23,Ce  ,Sibbons,89.99,1.0700000000000003,0.15947999999999984,1.4437101174519305,9.29942524,1992623463.9228234,5.7372802626204535,546110.1678751687
296.22033,-14.72841,18.060000000000002,17.25,17.08,Ce  ,Sibbons,89.99,0.980000000000004,0.01385000000000014,1.0324047642021297,9.7470124,5584861404.362713,5.363179331787457,230769.9902912617
296.12738,-14.73369,17.36,16.81,16.34,Ce  ,Sibbons,89.99,1.0199999999999996,0.14473999999999998,1.3955326444281737,9.33755762,2175492648.258146,5.6540461643358695,450864.62769218365
296.31088,-14.73645,16.98,16.31,15.84,Ce  ,Sibbons,89.99,1.1400000000000006,0.19035000000000002,1.550065320732753,9.21956455,1657923738.838726,5.904312938107634,802255.9340136191
296.28564,-14.74075,16.470000000000002,15.62,15.02,Ce: ,Sibbons,89.99,1.4500000000000028,0.39209999999999967,2.466607229154467,8.6995708,500692170.2278342,5.307589523247933,203043.70206488192
296.18609,-14.7787,16.52,15.9,15.469999999999999,Ce  ,Sibbons,89.99,1.0500000000000007,0.23726000000000003,1.72687141236604,9.098208379999999,1253742592.2413688,6.0594164944713125,1146612.0312858545
296.24578,-14.7865,17.38,16.73,16.39,Ce: ,Sibbons,89.99,0.9899999999999984,0.13803999999999983,1.3741685347834705,9.35489052,2264073492.117906,5.617135661273072,414129.01677125937
296.23651,-14.79789,17.05,16.52,16.15,Ce  ,Sibbons,89.99,0.9000000000000021,0.17020000000000013,1.4797896996190298,9.2716926,1869358512.6239834,5.797693960805712,627615.9337435866
296.22512,-14.86821,17.11,16.58,16.25,Ce  ,Sibbons,89.99,0.8599999999999994,0.15679999999999994,1.4348285182325886,9.3063584,2024689357.2292206,5.722064353695411,527307.9920582857
296.21267,-14.87307,17.46,16.8,16.4,Ce  ,Sibbons,89.99,1.0600000000000023,0.13670000000000015,1.3699351215862423,9.3583571,2282217861.5031,5.609870537147369,407258.8561538724
296.117004,-14.632751,16.26,15.59,15.19,C:  ,Sibbons,89.99,1.070000000000002,0.3176199999999998,2.077877785109221,8.890317060000001,776814028.6726834,5.827544489923278,672271.1742762935
296.233887,-14.671288,16.94,16.26,15.940000000000001,C   ,Sibbons,89.99,1.0,0.18684999999999996,1.5376234722459665,9.228619049999999,1692852230.1566682,5.886834189556932,770609.199961101
296.259827,-14.684196,17.11,16.47,16.14,C   ,Sibbons,89.99,0.9699999999999989,0.1715399999999998,1.48436258861558,9.26822602,1854496508.4575334,5.805139232881843,638468.1434335228
296.411377,-14.685686,17.27,16.58,16.04,C:  ,Sibbons,89.99,1.2300000000000004,0.18335,1.5252814902562226,9.23767355,1728516581.3197765,5.868838353089002,739330.0409341607
296.156006,-14.687428,17.11,16.25,15.61,Ce: ,Sibbons,89.99,1.5,0.19840000000000002,1.579064972728428,9.1987392,1580298762.436963,5.942209406035568,875405.7724482738
296.179413,-14.688039,17.04,16.35,16.009999999999998,C   ,Sibbons,89.99,1.0300000000000011,0.18440000000000006,1.5289736466907102,9.2349572,1717739094.5252573,5.874287622528807,748665.1588399292
296.248596,-14.689795,17.060000000000002,16.43,16.04,C   ,Sibbons,89.99,1.0200000000000031,0.18335,1.5252814902562226,9.23767355,1728516581.3197765,5.868838353089002,739330.0409341607
296.350922,-14.720666,16.85,16.13,15.68,C   ,Sibbons,89.99,1.1700000000000017,0.19595,1.57018202004134,9.20507735,1603530962.0714033,5.931046006845552,853190.4916893779
296.375854,-14.73088,15.95,15.33,14.959999999999999,C   ,Sibbons,89.99,0.9900000000000002,0.4203000000000001,2.6320855443441005,8.630424399999999,426996583.35573906,5.166322106102394,146663.52068436812
296.436554,-14.743853,17.25,16.68,16.49,C   ,Sibbons,89.99,0.7600000000000016,0.12464000000000008,1.3324164934198606,9.39514336,2483952919.356884,5.552382517643453,356765.2265531692
296.485382,-14.756809,16.54,15.93,15.56,C:  ,Sibbons,89.99,0.9799999999999986,0.21142999999999956,1.6271590274564316,9.16503059,1462280168.1094143,5.995141421014901,988875.053494534
296.131714,-14.759347,17.17,16.47,16.11,Ce  ,Sibbons,89.99,1.0600000000000023,0.17555999999999994,1.4981662180599429,9.25782628,1810615692.2682505,5.827249913752094,671815.3362915373
296.112915,-14.776258,17.150000000000002,16.46,15.85,C   ,Sibbons,89.99,1.3000000000000025,0.19,1.5488166189124815,9.220469999999999,1661383909.46803,5.902590136306488,799079.7706803285
296.152313,-14.788395,16.94,16.3,15.91,Ce  ,Sibbons,89.99,1.0300000000000011,0.18789999999999996,1.5413455041680337,9.2259027,1682297114.4275246,5.8921349916310835,780072.5425717324
296.283356,-14.789384,17.27,16.75,16.38,C   ,Sibbons,89.99,0.8900000000000006,0.13938000000000006,1.3784150301967966,9.35142394,2246073376.3317833,5.6244432740396615,421156.2732658423
296.374786,-14.798067,17.53,16.79,16.48,C   ,Sibbons,89.99,1.0500000000000007,0.12597999999999987,1.3365339654654835,9.390887520000001,2459730464.314288,5.558368835976328,361716.9298159037
296.170349,-14.798781,17.2,16.44,15.69,Ce  ,Sibbons,89.99,1.5099999999999998,0.1956,1.5689171126078543,9.2059828,1606877612.2267509,5.929423550811198,850009.052275512
296.073059,-14.801702,17.42,16.74,16.39,C   ,Sibbons,89.99,1.0300000000000011,0.13803999999999983,1.3741685347834705,9.35489052,2264073492.117906,5.617135661273072,414129.01677125937
296.160095,-14.802064,17.18,16.61,16.28,C   ,Sibbons,89.99,0.8999999999999986,0.1527799999999998,1.4216084623114675,9.316758140000001,2073758313.1122177,5.699262644486535,500337.0279609246
296.338257,-14.808908,17.21,16.5,15.98,C:  ,Sibbons,89.99,1.2300000000000004,0.18544999999999995,1.5326747405044443,9.23224085,1707028806.5200708,5.8796943532168395,758043.892846804
296.100708,-14.828527,16.52,15.96,15.57,C   ,Sibbons,89.99,0.9499999999999993,0.2085599999999994,1.6164415303312323,9.172455280000001,1487494196.5277941,5.9844965765227816,964931.705366015
296.129822,-14.832311,17.36,16.74,16.419999999999998,C   ,Sibbons,89.99,0.9400000000000013,0.13402000000000014,1.3615073807542364,9.36535248,2319276246.138645,5.59554003800628,394039.7528562114
296.084503,-14.832314,17.3,16.6,16.08,C:  ,Sibbons,89.99,1.2200000000000024,0.17958000000000018,1.5120982124922806,9.24742654,1767773177.321734,5.848948707774932,706234.1397569705
296.434357,-14.834667,17.28,16.72,16.25,C:  ,Sibbons,89.99,1.0300000000000011,0.15679999999999994,1.4348285182325886,9.3063584,2024689357.2292206,5.722064353695411,527307.9920582857
296.30838,-14.840508,17.05,16.46,16.009999999999998,C   ,Sibbons,89.99,1.0400000000000027,0.18440000000000006,1.5289736466907102,9.2349572,1717739094.5252573,5.874287622528807,748665.1588399292
296.173828,-14.855554,17.64,16.97,16.58,Ce  ,Sibbons,89.99,1.0600000000000023,0.11013000000000028,1.2886352289616045,9.441227119999999,2762021914.208108,5.4921225909593385,310543.60548462486
296.080383,-14.858717,16.11,15.7,15.219999999999999,C:  ,Sibbons,89.99,0.8900000000000006,0.3090099999999998,2.03708898287295,8.912591130000001,817694600.545824,5.880557624261709,759552.1969876388
296.28244,-14.868937,17.28,16.72,16.48,Ce  ,Sibbons,89.99,0.8000000000000007,0.12597999999999987,1.3365339654654835,9.390887520000001,2459730464.314288,5.558368835976328,361716.9298159037
296.236908,-14.87212,17.82,17.07,16.75,Ce  ,Sibbons,89.99,1.0700000000000003,0.07630000000000003,1.1920651731327472,9.548671200000001,3537294346.7148514,5.3914178849540635,246273.61477421282
296.096558,-14.8814,17.78,17.19,16.96,C   ,Sibbons,89.99,0.8200000000000003,0.03450999999999982,1.0827046450360396,9.681396240000002,4801713458.069458,5.351810811845473,224807.50819317307
296.261414,-14.883708,17.740000000000002,17.07,16.72,Ce  ,Sibbons,89.99,1.0200000000000031,0.08227000000000029,1.2085649639858331,9.529710479999999,3386183428.4474926,5.404733701007586,253941.51194264708
296.431213,-14.889406,17.13,16.48,16.11,C:  ,Sibbons,89.99,1.0199999999999996,0.17555999999999994,1.4981662180599429,9.25782628,1810615692.2682505,5.827249913752094,671815.3362915373
296.163086,-14.894488,16.55,15.88,15.37,C   ,Sibbons,89.99,1.1800000000000015,0.26595999999999975,1.8448454948048776,9.02396148,1056723778.3308886,6.051960550315077,1127095.0704285775
296.118591,-14.89873,16.69,16.03,15.66,C   ,Sibbons,89.99,1.0300000000000011,0.19665,1.5727148951479935,9.20326645,1596858557.487363,5.934270461458203,859548.6478248349
