Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.18398,-14.78018,18.03,17.51,17.05,O,Whitelock,89.99,0.9800000000000004,0.05159999999999987,1.1261597469078657,9.598621999999999,3968459934.1845274,4.743488817017975,55397.327907168525
296.25229,-14.78475,17.29,16.54,15.941599999999998,O,Whitelock,89.99,1.1,0.2432432000000001,1.7508268574037023,9.051621736,1126216111.4757876,5.448288554615019,280729.8247906977
296.20415,-14.63486,16.38,15.91,15.39,O,Whitelock,89.99,0.9899999999999984,0.3212799999999999,2.0954630153677503,8.8452144,700187575.2652975,5.445683581237204,279050.99875037774
296.22364,-14.77473,16.240000000000002,15.58,15.0296,O,Whitelock,89.99,1.1,0.363652,2.310212875623767,8.73314046,540929242.5895334,5.405532468353734,254408.99851063482
296.21816,-14.88035,16.1,15.53,15.02,O,Whitelock,89.99,1.0800000000000018,0.3649000000000001,2.3168611115591555,8.7298395,536833364.9330497,5.404250573513029,253659.17376837667
296.21322,-14.68097,16.150000000000002,15.55,14.981,O,Whitelock,89.99,1.1,0.36997,2.3440668873230397,8.71658131,520692485.38648516,5.399212907304316,250733.81421768555
296.25088,-14.76786,15.3,14.68,14.083999999999998,O,Whitelock,89.99,1.1,0.6072840000000004,4.048405442191619,8.152485932,142064619.3453577,5.235057257623601,171813.48920761078
296.18801,-14.87231,15.680000000000001,15.19,14.61,O,Whitelock,89.99,1.070000000000002,0.4556399999999998,2.8552227805267636,8.51294372,325794478.7262588,5.3641366591700885,231279.2440620235
296.26702,-14.76311,15.260000000000002,14.67,14.087499999999999,O,Whitelock,89.99,1.1,0.6063250000000004,4.039475700751637,8.154765475,142812254.4405024,5.239036694424089,173395.04965692037
296.21293,-14.73224,13.520000000000001,12.97,12.5,O,Whitelock,89.99,1.0200000000000014,1.4505999999999997,28.22279362118104,6.853978,7144601.328432713,2.9058764210769876,805.1493025719286
296.20389,-14.75535,17.830000000000002,17.11,16.440199999999997,C,Whitelock,89.99,1.1,0.15674440000000023,1.4346448378900678,9.280411061999999,1907265100.2989702,5.248972688672947,177407.79115573378
296.23639,-14.83054,17.5,16.76,15.806599999999998,C,Whitelock,89.99,1.1,0.2632232000000002,1.8332563585624237,8.998774636,997182471.824027,5.4613129766877195,289276.38174024754
296.18011,-14.71067,17.68,16.89,16.2212,C,Whitelock,89.99,1.1,0.2018623999999999,1.591704338378974,9.161073952,1449018572.5407465,5.383081283579032,241591.29600980165
296.28567,-14.73952,17.810000000000002,17.04,16.1718,C,Whitelock,89.99,1.1,0.20917359999999963,1.618726960077883,9.141735828000002,1385912551.6034229,5.39856072959694,250357.5711578451
296.21027,-14.75973,17.69,16.91,16.0794,C,Whitelock,89.99,1.1,0.22284879999999985,1.6705089239299493,9.105564924000001,1275160713.3402863,5.422887589937406,264781.47061355313
296.18048,-14.80431,18.0,16.91,15.478599999999998,C,Whitelock,89.99,1.1,0.30905320000000025,2.037291625606714,8.877554285999999,754317678.2573788,5.454188168480418,284569.3805342029
296.17438,-14.83893,18.38,17.16,15.5688,C,Whitelock,89.99,1.1,0.2966056,1.979728339575093,8.910478188,813725991.1896517,5.460427428247483,288687.13350726746
296.29065,-14.69641,17.6,16.82,15.9066,C,Whitelock,89.99,1.1,0.24842320000000007,1.7718346887783172,9.037920636,1091240902.285343,5.452749597575344,283628.3232887997
296.17703,-14.71031,17.64,16.76,15.7258,C,Whitelock,89.99,1.1,0.27493960000000006,1.8833871370621302,8.967784758,928506093.0161756,5.463968178343208,291050.38516040525
296.21802,-14.92573,17.470000000000002,16.56,15.569599999999998,C,Whitelock,89.99,1.1,0.2964952000000002,1.979225145911973,8.910770196,814273302.7716872,5.4604702867461485,288715.6241010092
296.23352,-14.80653,17.67,16.61,15.162399999999998,C,Whitelock,89.99,1.1,0.34638800000000025,2.2201790486833706,8.778803739999999,600902125.2309548,5.42308257082245,264900.37361295527
296.27563,-14.74923,19.73,18.27,15.6906,C,Whitelock,89.99,1.1,0.2797972000000001,1.9045711436309827,8.954936406,901439129.6718125,5.464079384082068,291124.9212614159
