Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.18398,-14.78018,18.03,17.51,17.05,O,Whitelock,89.99,0.9800000000000004,-0.1280000000000003,0.7447319739059884,10.437048,27355710560.85508,5.199504524154964,158308.60580265956
296.25229,-14.78475,17.29,16.54,16.009999999999998,O,Whitelock,89.99,1.2800000000000011,0.0492800000000002,1.1201598444501089,9.85805152,7211930286.489564,5.678761799042013,477267.431182652
296.20415,-14.63486,16.38,15.91,15.39,O,Whitelock,89.99,0.9899999999999984,0.2172799999999992,1.6492253437069813,9.333017280000002,2152867392.751381,6.240969840868748,1741685.9196140552
296.22364,-14.77473,16.240000000000002,15.58,15.06,O,Whitelock,89.99,1.1800000000000015,0.3415599999999996,2.1956342662708312,9.02244156,1053031978.3767456,6.359943414183826,2290569.186688598
296.21816,-14.88035,16.1,15.53,15.02,O,Whitelock,89.99,1.0800000000000018,0.3497199999999998,2.237278246893749,9.00204972,1004730809.8296584,6.349793326060501,2237656.019711119
296.21322,-14.68097,16.150000000000002,15.55,15.0,O,Whitelock,89.99,1.150000000000002,0.3537999999999996,2.2583955011455497,8.9918538,981417505.0363624,6.343827121211959,2207125.9716403983
296.25088,-14.76786,15.3,14.68,14.12,O,Whitelock,89.99,1.1800000000000015,0.6394199999999999,4.359332547307582,8.1921224,155640422.11835006,5.150419209879507,141390.16779508328
296.18801,-14.87231,15.68,15.19,14.61,O,Whitelock,89.99,1.070000000000002,0.4519199999999999,2.8308704821538786,8.729335840000001,536211149.406444,6.010649788319672,1024825.1819286726
296.26702,-14.76311,15.260000000000002,14.67,14.11,O,Whitelock,89.99,1.150000000000002,0.64316,4.397035783861034,8.183595200000001,152614289.7977596,5.144922795375513,139612.01504116313
296.21293,-14.73224,13.52,12.97,12.5,O,Whitelock,89.99,1.0200000000000014,1.1895999999999998,15.473907628208776,7.153024800000001,14224100.102618393,5.560142979061911,363197.6075347276
296.20389,-14.75535,17.830000000000002,17.11,16.52,C,Whitelock,89.99,1.3100000000000025,-0.0458500000000001,0.8998083106463255,10.1687461,14748440484.84367,5.36994159459163,234391.35766029987
296.23639,-14.83054,17.5,16.76,15.97,C,Whitelock,89.99,1.5300000000000011,0.0567599999999999,1.1396198363200098,9.83362184,6817448093.393325,5.705954747388364,508106.4961270722
296.18011,-14.71067,17.68,16.89,16.32,C,Whitelock,89.99,1.3599999999999994,-0.0148500000000002,0.9663845987708152,10.0675001,11681539988.386925,5.460345148501026,288632.44514442445
296.28567,-14.73952,17.810000000000002,17.04,16.32,C,Whitelock,89.99,1.490000000000002,-0.0148500000000002,0.9663845987708152,10.0675001,11681539988.386925,5.460345148501026,288632.44514442445
296.21027,-14.75973,17.69,16.91,16.22,C,Whitelock,89.99,1.4700000000000024,0.00065,1.0014978008954047,10.0168771,10396259228.40441,5.509857456628991,323487.4650167051
296.18048,-14.80431,18.0,16.91,15.715288426243276,C,Whitelock,89.99,1.7189999999999994,0.1150052026844772,1.3031823899934607,9.643393008032495,4399395518.0815935,5.918288000216807,828491.3915121639
296.17438,-14.83893,18.38,17.16,15.806238717024511,C,Whitelock,89.99,1.7189999999999994,0.0882658171947934,1.2253659755065134,9.730723841041804,5379276165.955578,5.821534611168179,663032.1860212435
296.29065,-14.69641,17.6,16.82,16.07,C,Whitelock,89.99,1.5300000000000011,0.0380599999999997,1.0915911349202214,9.89469604,7846862453.649397,5.638406477365699,434917.09383584064
296.17703,-14.71031,17.64,16.76,15.95,C,Whitelock,89.99,1.6900000000000013,0.0605,1.149476243419835,9.821407,6628373921.986627,5.719615808076176,524343.4027048007
296.21802,-14.92573,17.470000000000002,16.56,15.79,C,Whitelock,89.99,1.6800000000000033,0.0930400000000002,1.2389106891670456,9.71513136,5189569828.541335,5.839002002384531,690242.9863091644
296.23352,-14.80653,17.67,16.61,15.399052698110834,C,Whitelock,89.99,1.7189999999999994,0.2137675531329961,1.6359406846712288,9.341794884720642,2196822078.802866,6.231118641033693,1702623.569407156
296.27563,-14.74923,19.73,18.27,15.931218520811656,C,Whitelock,89.99,1.7189999999999994,0.0640121366082204,1.1588097393049983,9.809936361837552,6455596267.769851,5.7324746473584725,540100.5846007406
296.19489,-14.82267,17.900000000000002,16.85,15.642816969978394,C,Whitelock,89.99,1.7189999999999994,0.1363118108263519,1.3687111677789736,9.573805625841135,3748052157.3875175,5.992258686967467,982332.8941554223
296.17468,-14.79389,17.8,16.75,15.70798823238912,C,Whitelock,89.99,1.7189999999999994,0.1171514596775984,1.3096385782429274,9.636383332692963,4328957605.569654,5.925898472057595,843137.6287680728
296.30014,-14.87872,18.17,17.07,15.568710173289393,C,Whitelock,89.99,1.7189999999999994,0.1580992090529189,1.439127291042353,9.502647983233167,3181617620.719564,6.063149373748961,1156509.9504958428
296.22632,-14.72554,17.84,16.71,15.390117163832551,C,Whitelock,89.99,1.7189999999999994,0.2172345404329689,1.6490527208682484,9.33313088345801,2153430616.972172,6.240844199755991,1741182.1238812592
296.19647,-14.70265,18.01,16.6,14.844375026719424,C,Whitelock,89.99,1.7189999999999994,0.385547494549237,2.429671136913186,8.912516811121456,817554684.0862072,6.277146623255097,1892982.6054044568
296.30347,-14.74166,18.5,17.18,15.582131920335508,C,Whitelock,89.99,1.7189999999999994,0.1541532154213607,1.4261106246353743,9.515535598433836,3277446404.1552205,6.050746385378647,1123948.430966794
296.17462,-14.78854,18.22,17.09,15.756352891964994,C,Whitelock,89.99,1.7189999999999994,0.1029322497622917,1.2674541267195174,9.682823272276355,4817517182.06142,5.874977032608408,749854.5526956177
296.19916,-14.8616,20.01,18.61,16.016858999909136,C,Whitelock,89.99,1.7189999999999994,0.0479973670169913,1.1168564766306552,9.862240599322506,7281831065.538194,5.6741195415521934,472192.9966699259
296.21259,-14.80142,18.18,16.9,15.441067454613789,C,Whitelock,89.99,1.7189999999999994,0.195626168343546,1.5690116503020777,9.387130205309475,2438541805.088774,6.175831577448808,1499103.3595994774
296.18277,-14.74815,17.830000000000002,16.62,15.297531532627191,C,Whitelock,89.99,1.7189999999999994,0.2531577653406494,1.7912564422221824,9.243358744413715,1751292728.3377986,6.323687501069376,2107111.4209558945
296.21729,-14.77647,18.17,16.99,15.431067454613787,C,Whitelock,89.99,1.7189999999999994,0.2013458276098503,1.5898122081753097,9.372836776802984,2359591248.8254623,6.194029560290046,1563254.042036312
296.22229,-14.90997,18.75,17.42,15.90095327967331,C,Whitelock,89.99,1.7189999999999994,0.0696717367010908,1.17400983924722,9.791452107934235,6186601007.044147,5.753240628566628,566553.110898614
296.22934,-14.65254,17.78,16.59,15.275060076362314,C,Whitelock,89.99,1.7189999999999994,0.2618766903714218,1.8275812356608607,9.221570150761815,1665597846.9103122,6.338426446208127,2179849.1782393623
296.24048,-14.84939,18.9,17.38,15.40403250189798,C,Whitelock,89.99,1.7189999999999994,0.2118353892635833,1.628678597214022,9.346623362230304,2221382582.0799813,6.225577088389659,1681036.2875008048
296.29919,-14.69143,17.36,16.22,14.882588620097431,C,Whitelock,89.99,1.7189999999999994,0.3777519215001232,2.38644770241164,8.931997948171192,855062673.1226261,6.296828121271921,1980742.9611379767
296.17957,-14.77527,17.82,16.56,15.108595998348909,C,Whitelock,89.99,1.7189999999999994,0.3264647526406232,2.120629275739766,9.060164583151082,1148588815.9545672,6.372483933134687,2357674.9713970367
296.24246,-14.91158,18.75,17.21,15.32285386123578,C,Whitelock,89.99,1.7189999999999994,0.2433327018405169,1.7511877147961858,9.267911578100549,1853154284.741176,6.304459776820116,2015857.2587729304
296.23649,-14.85697,18.98,17.73,15.869432114189664,C,Whitelock,89.99,1.7189999999999994,0.0755661946465326,1.1900527017496776,9.772200808284424,5918352226.02533,5.7749011461132405,595526.5746476935
296.22876,-14.79337,18.55,17.25,15.494489201659905,C,Whitelock,89.99,1.7189999999999994,0.179920174711988,1.513283074605729,9.431380709390648,2700105350.2173586,6.127540128614034,1341343.8692474382
296.2464,-14.73473,18.95,17.32,15.123689977076534,C,Whitelock,89.99,1.7189999999999994,0.3206082888943045,2.0922245265248907,9.074799886053132,1187954716.2551284,6.375187060454677,2372395.3299464914
296.24295,-14.83836,18.2,17.06,15.557417357686711,C,Whitelock,89.99,1.7189999999999994,0.1614192968401067,1.450171269894196,9.491804576520211,3103162915.17574,6.073417890600918,1184180.4600810646
296.26687,-14.74039,18.21,16.86,15.044375026719424,C,Whitelock,89.99,1.7189999999999994,0.3447474945492372,2.2118083564991964,9.014476011121456,1033893990.7877812,6.356261121775008,2271230.03008634
296.23883,-14.87026,19.29,17.5,15.064526092917289,C,Whitelock,89.99,1.7189999999999994,0.3406366770448727,2.190971241291935,9.024748944064862,1058641571.222415,6.360942485926618,2295844.58687453
296.26569,-14.72024,19.58,17.78,15.42334745225509,C,Whitelock,89.99,1.7189999999999994,0.2043411885250248,1.6008151601200558,9.365351369875963,2319270317.716512,6.203284577037966,1596925.21023339
296.21774,-14.78943,18.92,17.42,15.313918326957497,C,Whitelock,89.99,1.7189999999999994,0.2467996891404911,1.76522345393963,9.259247576837913,1816550922.917452,6.311554471986937,2049059.0399087528
296.29114,-14.6977,19.04,17.62,15.44768259882506,C,Whitelock,89.99,1.7189999999999994,0.1936813159454322,1.5620010300923672,9.391990391452364,2465984777.954142,6.169490917023063,1477375.5829500244
296.21661,-14.79057,20.06,18.34,15.614297743036325,C,Whitelock,89.99,1.7189999999999994,0.1446964635473202,1.3953927543345652,9.546421350054452,3519016879.943135,6.020205652221975,1047624.5140735127
296.29965,-14.69757,17.96,16.62,15.014603376600386,C,Whitelock,89.99,1.7189999999999994,0.350820911173521,2.242956811093421,8.999298542977371,998386139.1924952,6.348242027707841,2229677.378648601
296.28125,-14.67393,19.96,18.21,15.404183568095844,C,Whitelock,89.99,1.7189999999999994,0.2117767755788122,1.628458800702251,9.346769837828548,2222131919.7597218,6.225407638994289,1680380.5227345142
296.28897,-14.81087,19.73,17.89,15.476997549182164,C,Whitelock,89.99,1.7189999999999994,0.1850627205404431,1.5313085963538724,9.414585154714914,2597677033.533093,6.141556807567658,1385341.3826258185
296.25732,-14.77645,18.86,17.3,15.102511336414336,C,Whitelock,89.99,1.7189999999999994,0.3288256014712374,2.1321885236951625,9.054264821923375,1133091083.2523468,6.371053924085896,2349924.5806417465
296.25696,-14.83051,20.1,18.37,15.585476383698529,C,Whitelock,89.99,1.7189999999999994,0.153169943192633,1.422885465606904,9.51874696553286,3301771127.7350054,6.047623362640989,1115895.0796572126
296.19858,-14.71837,18.91,17.07,14.835933083460452,C,Whitelock,89.99,1.7189999999999994,0.3872696509740674,2.439324911239717,8.908213142215805,809493083.1740667,6.272511534980868,1872886.8267460952
296.19682,-14.75119,19.49,17.43,14.8103051212878,C,Whitelock,89.99,1.7189999999999994,0.3924977552572883,2.468867344011171,8.895148109612036,785503473.1013395,6.257808539346221,1810541.7312777264
296.28424,-14.80892,20.3,18.1,15.069734246585396,C,Whitelock,89.99,1.7189999999999994,0.3395742136965789,2.1856177734339384,9.027404039972248,1065133489.8916352,6.362054583822999,2301731.089763258
296.21631,-14.83196,20.17,18.0,14.829620071644914,C,Whitelock,89.99,1.7189999999999994,0.3885575053844372,2.4465692073803225,8.90499479404429,803516490.2503606,6.268977791800663,1857709.4563327853
296.29793,-14.74687,20.2,18.08,15.121141237128557,C,Whitelock,89.99,1.7189999999999994,0.3215971999941196,2.0969940586523443,9.072328597214694,1181214031.3881578,6.374814805084428,2370362.703338101
296.25891,-14.88796,16.53,15.44,14.09608040040907,C,Whitelock,89.99,1.7189999999999994,0.6483659302470075,4.450060652194866,8.171725679036824,148499735.13263756,5.137026190805502,137096.4441818954
296.17892,-14.82286,17.32,16.53,16.12,S,Whitelock,89.99,1.1999999999999993,0.0287099999999995,1.0683412564595958,9.92523314,8418469445.8872175,5.605297736605243,402993.2172332656
296.21545,-14.83469,17.25,16.53,16.13,S,Whitelock,89.99,1.120000000000001,0.0268399999999999,1.0637510456566726,9.93134056,8537693505.141105,5.59874311155002,396956.6771540592
296.27341,-14.80861,17.400000000000002,16.62,16.2,S,Whitelock,89.99,1.2000000000000028,0.0037499999999999,1.0086720805993414,10.0067525,10156697080.901142,5.520059921687069,331176.8123793752
296.28308,-14.80497,17.26,16.55,16.15,S,Whitelock,89.99,1.110000000000003,0.0231000000000001,1.054629705899652,9.9435554,8781230961.568253,5.585707626472845,385218.9352153756
296.25427,-14.81764,17.970000000000002,17.25,16.63,S,Whitelock,89.99,1.3400000000000034,-0.0629000000000001,0.8651671079308809,10.2244314,16766074823.77631,5.325820143249992,211748.4028394134
