Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.283356,-14.789384,17.27,16.75,16.38,C   ,Sibbons,89.99,0.8900000000000006,0.12241000000000013,1.325592383261065,9.42908271,2685855909.651896,5.739627059926818,549069.1712427933
296.374786,-14.798067,17.53,16.79,16.48,C   ,Sibbons,89.99,1.0500000000000007,0.10610999999999993,1.2767621517455308,9.48073741,3025083801.004718,5.6440733278256925,440629.25463740714
296.170349,-14.798781,17.2,16.44,15.69,Ce  ,Sibbons,89.99,1.5099999999999998,0.18807999999999991,1.5419844708262351,9.24895096,1773989152.9015932,6.062553320243767,1154923.771056662
296.073059,-14.801702,17.42,16.74,16.39,C   ,Sibbons,89.99,1.0300000000000011,0.12077999999999989,1.3206264766492655,9.43424818,2717992036.812126,5.730356939047368,537473.3548512622
296.160095,-14.802064,17.18,16.61,16.28,C   ,Sibbons,89.99,0.8999999999999986,0.1278299999999999,1.3422394527978307,9.41190673,2581705678.5295215,5.7699352348654145,588755.8492776372
296.338257,-14.808908,17.21,16.5,15.98,C:  ,Sibbons,89.99,1.2300000000000004,0.15752999999999995,1.4372423311104179,9.32725061,2124470035.5972393,5.928621783353148,848441.2660563324
296.100708,-14.828527,16.52,15.96,15.57,C   ,Sibbons,89.99,0.9499999999999993,0.20103999999999989,1.5886930658983496,9.21573448,1643366690.5552874,6.105097104441312,1273787.856983973
296.129822,-14.832311,17.36,16.74,16.419999999999998,C   ,Sibbons,89.99,0.9400000000000013,0.11589000000000027,1.3058400973679236,9.44974459,2816725918.373688,5.702143461089566,503666.95830563724
296.084503,-14.832314,17.3,16.6,16.08,C:  ,Sibbons,89.99,1.2200000000000024,0.14763000000000015,1.404850142955099,9.35262431,2252290007.261034,5.876400705146731,752316.7046926845
296.434357,-14.834667,17.28,16.72,16.25,C:  ,Sibbons,89.99,1.0300000000000011,0.13080000000000003,1.3514500541175594,9.4024948,2526357460.7550497,5.786188306238142,611206.9813899486
296.30838,-14.840508,17.05,16.46,16.009999999999998,C   ,Sibbons,89.99,1.0400000000000027,0.15456000000000025,1.4274470256373366,9.334862719999999,2162034998.856935,5.913363365531921,819149.8678567732
296.173828,-14.855554,17.64,16.97,16.58,Ce  ,Sibbons,89.99,1.0600000000000023,0.08981000000000017,1.2297306568099373,9.53239211,3407156716.8646793,5.543380405995679,349446.26745210914
296.080383,-14.858717,16.11,15.7,15.219999999999999,C:  ,Sibbons,89.99,0.8900000000000006,0.2815699999999999,1.9123615360265285,9.00933609,1021729869.8827205,6.138282486003243,1374936.0086792968
296.28244,-14.868937,17.28,16.72,16.48,Ce  ,Sibbons,89.99,0.8000000000000007,0.10610999999999993,1.2767621517455308,9.48073741,3025083801.004718,5.6440733278256925,440629.25463740714
296.236908,-14.87212,17.82,17.07,16.75,Ce  ,Sibbons,89.99,1.0700000000000003,0.06209999999999982,1.1537188808285894,9.620205100000002,4170663007.8426647,5.365678233519846,232101.65303204197
296.096558,-14.8814,17.78,17.19,16.96,C   ,Sibbons,89.99,0.8200000000000003,-0.007580000000000364,0.9826978366953081,9.841021020000001,6934593688.726345,4.932468616500473,85598.9852937805
296.261414,-14.883708,17.740000000000002,17.07,16.72,Ce  ,Sibbons,89.99,1.0200000000000031,0.0669900000000001,1.1667827505859696,9.604708689999999,4024469959.8206644,5.3973303305469935,249649.2872885579
296.431213,-14.889406,17.13,16.48,16.11,C:  ,Sibbons,89.99,1.0199999999999996,0.14466,1.3952756014903223,9.36023642,2292115088.319038,5.860002906049417,724440.8076008763
