Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.18398,-14.78018,18.03,17.51,17.05,O,Whitelock,89.99,0.9800000000000004,-0.1060000000000003,0.7834296427662112,10.310878,20458698396.875942,4.76263715756504,57894.48000695391
296.25229,-14.78475,17.29,16.54,16.009999999999998,O,Whitelock,89.99,1.2800000000000011,0.0808400000000002,1.2045920704938202,9.70121908,5025960603.399045,5.813088389328055,650262.0207708834
296.20415,-14.63486,16.38,15.91,15.39,O,Whitelock,89.99,0.9899999999999984,0.2315999999999995,1.7045117524684723,9.254474000000002,1796693513.9214404,6.3155104822642345,2067809.2905936104
296.22364,-14.77473,16.240000000000002,15.58,15.06,O,Whitelock,89.99,1.1800000000000015,0.3067299999999995,2.026422505057372,9.06777595,1168896208.6812494,6.379052819672907,2393606.8534567067
296.21816,-14.88035,16.1,15.53,15.02,O,Whitelock,89.99,1.0800000000000018,0.3190099999999995,2.084538880826218,9.037260150000002,1089582576.9336662,6.373068090405429,2360848.347301023
296.21322,-14.68097,16.150000000000002,15.55,15.0,O,Whitelock,89.99,1.150000000000002,0.3251499999999998,2.114219139166676,9.02200225,1051967323.8587308,6.368296994454462,2335054.3550066315
296.25088,-14.76786,15.3,14.68,14.12,O,Whitelock,89.99,1.1800000000000015,0.6396999999999999,4.362144019080488,8.1700278,147920307.1685938,5.078273296884094,119749.38643632672
296.18801,-14.87231,15.68,15.19,14.61,O,Whitelock,89.99,1.070000000000002,0.4571200000000002,2.86496948087249,8.674292959999999,472381586.05181,5.958737473224221,909363.405150823
296.26702,-14.76311,15.260000000000002,14.67,14.11,O,Whitelock,89.99,1.150000000000002,0.6436000000000002,4.401492842868152,8.1613464,144992787.73666066,5.072801444961308,118250.08047298167
296.21293,-14.73224,13.52,12.97,12.5,O,Whitelock,89.99,1.0200000000000014,1.2236999999999996,16.73786266001991,7.0891102,12277507.270940255,5.373618685548198,236384.331043986
296.20389,-14.75535,17.830000000000002,17.11,16.52,C,Whitelock,89.99,1.3100000000000025,-0.0106000000000001,0.9758880500302886,9.9995878,9990513247.0188,5.334188090815095,215867.9120093113
296.23639,-14.83054,17.5,16.76,15.97,C,Whitelock,89.99,1.5300000000000011,0.08728,1.222587637503013,9.68020536,4788564703.27697,5.842399537707101,695664.0130153645
296.18011,-14.71067,17.68,16.89,16.32,C,Whitelock,89.99,1.3599999999999994,0.0309299999999999,1.0738163196504795,9.86407541,7312660479.916976,5.564418788786501,366791.0996587895
296.28567,-14.73952,17.810000000000002,17.04,16.32,C,Whitelock,89.99,1.490000000000002,0.0309299999999999,1.0738163196504795,9.86407541,7312660479.916976,5.564418788786501,366791.0996587895
296.21027,-14.75973,17.69,16.91,16.22,C,Whitelock,89.99,1.4700000000000024,0.0470300000000001,1.1143715089898034,9.81154111,6479494267.877285,5.648462368390531,445104.8929176922
296.18048,-14.80431,18.0,16.91,15.730363661819847,C,Whitelock,89.99,1.726,0.1440214476468213,1.3932256057372896,9.495058016328422,3126497000.249157,6.067192342940093,1167326.4951399693
296.17438,-14.83893,18.38,17.16,15.827780416726204,C,Whitelock,89.99,1.726,0.1176215070671986,1.311056799003368,9.58120102243973,3812422486.445149,5.970506344002174,934343.0166711966
296.29065,-14.69641,17.6,16.82,16.07,C,Whitelock,89.99,1.5300000000000011,0.0711799999999998,1.1780941515130503,9.73273966,5404302622.008593,5.767836930424548,585918.1217472829
296.17703,-14.71031,17.64,16.76,15.95,C,Whitelock,89.99,1.6900000000000013,0.0905,1.2316859857363551,9.6696985,4674105384.855543,5.856789142090882,719099.7571580047
296.21802,-14.92573,17.470000000000002,16.56,15.79,C,Whitelock,89.99,1.6800000000000033,0.12786,1.34233217461695,9.54779282,3530147240.909674,6.009730983101782,1022659.3257804397
296.23352,-14.80653,17.67,16.61,15.413820006824306,C,Whitelock,89.99,1.726,0.2265977985668954,1.6849918265584365,9.266904470561265,1848861889.966791,6.3054188111510765,2020313.7106893817
296.27563,-14.74923,19.73,18.27,15.980165711329334,C,Whitelock,89.99,1.726,0.085643320475977,1.2179888721041692,9.685545845286889,4847812847.321903,5.835016971021101,683938.3731696513
296.19489,-14.82267,17.900000000000002,16.85,15.657276351828765,C,Whitelock,89.99,1.726,0.1638281086544046,1.4582369839364977,9.430428881460678,2694194104.458668,6.129728905906885,1348121.0994895145
296.17468,-14.79389,17.8,16.75,15.718752491882276,C,Whitelock,89.99,1.726,0.1471680746999029,1.4033567073672295,9.484790572254216,3053448308.394245,6.077721077164313,1195972.1791647924
296.30014,-14.87872,18.17,17.07,15.590867726717288,C,Whitelock,89.99,1.726,0.1818248460596154,1.5199344061415812,9.378165257541855,2388720064.687374,6.185002828841124,1531097.434678377
296.22632,-14.72554,17.84,16.71,15.408887521766337,C,Whitelock,89.99,1.726,0.2276336204290689,1.6890154430005544,9.264330453233764,1837936291.074306,6.307565901693079,2030326.5868829307
296.19647,-14.70265,18.01,16.6,14.879157581534455,C,Whitelock,89.99,1.726,0.3622486224689214,2.302759711104914,8.92981217316473,850770011.4242128,6.314013322009616,2060693.1241872665
296.30347,-14.74166,18.5,17.18,15.611371791614724,C,Whitelock,89.99,1.726,0.1762682444724097,1.500611410547123,9.39197341248606,2465888370.894555,6.166449681805941,1467066.0999601225
296.17462,-14.78854,18.22,17.09,15.77543117676188,C,Whitelock,89.99,1.726,0.1318081510975308,1.3545908917728486,9.534910002968756,3426967635.6908903,6.024281397797267,1057502.487948015
296.19916,-14.8616,20.01,18.61,15.96544251742536,C,Whitelock,89.99,1.726,0.0880137546945167,1.2246549851330844,9.67781111843179,4762238244.543217,5.845694350680265,700961.799386369
296.21259,-14.80142,18.18,16.9,15.466304276672693,C,Whitelock,89.99,1.726,0.2155761018987343,1.6427674984065597,9.294293386781645,1969216140.551401,6.280737308950742,1908698.39780646
296.18277,-14.74815,17.830000000000002,16.62,15.31814945173958,C,Whitelock,89.99,1.726,0.2466886151346876,1.7647720427952436,9.216978791390302,1648081906.0926082,6.341664179406588,2196161.0224741795
296.21729,-14.77647,18.17,16.99,15.456304276672691,C,Whitelock,89.99,1.726,0.2176761018987345,1.650730219578326,9.289074886781645,1945695555.184107,6.285696860382372,1930620.2644547892
296.22229,-14.90997,18.75,17.42,15.928653516637022,C,Whitelock,89.99,1.726,0.0902848969913669,1.2310760913633247,9.670400381117169,4681665505.659463,5.855833503151289,717519.1609465043
296.22934,-14.65254,17.78,16.59,15.2950621417485,C,Whitelock,89.99,1.726,0.2515369502328146,1.7845838163557373,9.204930678671456,1602989503.8767097,6.348679708062864,2231925.5718440427
296.24048,-14.84939,18.9,17.38,15.446205301427437,C,Whitelock,89.99,1.726,0.219796886700238,1.658810923918025,9.283804736549907,1922227280.6208751,6.290583364086201,1952465.479490606
296.29919,-14.69143,17.36,16.22,14.90197483175742,C,Whitelock,89.99,1.726,0.355243726650472,2.2659155857287407,8.947219339273577,885562748.0201025,6.327620119737057,2126278.3625431126
296.17957,-14.77527,17.82,16.56,15.13321696668161,C,Whitelock,89.99,1.726,0.2842523912287453,1.9242096628682877,9.123632807796568,1329330005.7581325,6.377852088654775,2386998.184296812
296.24246,-14.91158,18.75,17.21,15.363487026449732,C,Whitelock,89.99,1.726,0.2371677244455559,1.726504538974029,9.240638204752791,1740356440.4289873,6.3259159473584345,2117951.1907808366
296.23649,-14.85697,18.98,17.73,15.902982961552295,C,Whitelock,89.99,1.726,0.097241617419328,1.2509547986883345,9.647700602360732,4443248494.010087,5.886325579685151,769707.2542797725
