Ra(J2000) deg,Dec(J2000) deg,J,H,Ks,Types,Ref,R,J-Ks,Log(M/Ms),M/Ms,Log(t),t,Log(dt),dt
296.18398,-14.78018,18.03,17.51,17.05,O,Whitelock,89.99,0.9800000000000004,-0.0296000000000002,0.9341142557364784,9.926039200000002,8434108817.21384,5.3667352969114805,232667.2715163163
296.25229,-14.78475,17.29,16.54,16.009999999999998,O,Whitelock,89.99,1.2800000000000011,0.14904,1.4094186046947417,9.361798960000002,2300376699.594812,5.879813190683783,758251.3473412386
296.20415,-14.63486,16.38,15.91,15.39,O,Whitelock,89.99,0.9899999999999984,0.2381399999999998,1.7303740760143267,9.134504860000002,1363028259.1768448,6.163760522138107,1458010.0653518273
296.22364,-14.77473,16.240000000000002,15.58,15.06,O,Whitelock,89.99,1.1800000000000015,0.32691,2.1228045019946062,8.90805259,809193880.9200097,6.121385032220347,1322467.573957682
296.21816,-14.88035,16.1,15.53,15.02,O,Whitelock,89.99,1.0800000000000018,0.3376699999999999,2.1760556613940323,8.880603830000002,759633012.0532761,6.07250625881967,1181697.342411811
296.21322,-14.68097,16.150000000000002,15.55,15.0,O,Whitelock,89.99,1.150000000000002,0.3430500000000001,2.2031800989353707,8.86687945,736002771.9667612,6.0440681957097215,1106797.5667977442
296.25088,-14.76786,15.3,14.68,14.12,O,Whitelock,89.99,1.1800000000000015,0.6430800000000003,4.396225894532949,8.113110559999999,129750954.08877222,4.818692576619987,65870.74519228343
296.18801,-14.87231,15.68,15.19,14.61,O,Whitelock,89.99,1.070000000000002,0.4962,3.1347289880140066,8.476690000000001,299702247.6519774,5.089126030948551,122779.54820095432
296.26702,-14.76311,15.260000000000002,14.67,14.11,O,Whitelock,89.99,1.150000000000002,0.6458199999999996,4.424049728416856,8.10744424,128069065.3360234,4.802664025164118,63483.96231427274
296.21293,-14.73224,13.52,12.97,12.5,O,Whitelock,89.99,1.0200000000000014,1.2653,18.420440010025057,7.044721999999999,11084650.389653089,4.794755100435086,62338.32092573737
